step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,1.0,500.0,1.0,-0.008090084767900407,0.10689151764381677,3.687396466732025,0.004299119580537081,0.052734375,0.36256909370422363,1412.1446336451363,1.0,,
1024,0.5,500.0,1.0,-0.013660192023962736,0.012635119288461283,3.683991387486458,0.004351842682808638,0.0966796875,0.7555668354034424,1355.2738844780358,2.0,,
1536,1.0,500.0,1.0,-0.009610503911972046,0.01694036030676216,3.681640386581421,-0.0007080025970935822,0.0185546875,1.1688427925109863,1314.1202647964847,3.0,,
2048,0.5,500.0,1.0,-0.01275242690462619,0.004257103610143531,3.67752768099308,0.013162397779524326,0.0947265625,1.5600018501281738,1312.8189558440145,4.0,,
2560,2.0,500.0,1.0,-0.015127361053600907,0.015304375789128244,3.670696794986725,0.00902745733037591,0.09716796875,1.915924072265625,1336.169860308055,5.0,,
3072,0.5,500.0,1.0,-0.01576871663564816,0.0044395439181244,3.6613613814115524,0.011276302393525839,0.0947265625,2.274837017059326,1350.426416030087,6.0,,
3584,1.5,500.0,1.0,-0.016473881900310516,0.006196022615768015,3.652213379740715,0.014090672135353088,0.11328125,2.625335931777954,1365.1586285084707,7.0,,
4096,0.0,500.0,1.0,-0.009111285558901727,0.0032817624087329023,3.6518381386995316,0.008951392490416765,0.0556640625,2.9708588123321533,1378.7259034314727,8.0,,
4608,0.0,500.0,1.0,-0.009133344399742782,0.002452111744787544,3.6343448609113693,0.00017531681805849075,0.06640625,3.324702024459839,1385.988869408126,9.0,,
5120,0.0,500.0,1.0,-0.015561963780783117,0.004475503999856301,3.6356256753206253,0.014495362062007189,0.0966796875,3.7505178451538086,1365.1448176991753,10.0,,
5632,2.5,500.0,1.0,-0.013531881617382169,0.02641845599282533,3.6282832324504852,0.010726054664701223,0.10498046875,4.106750011444092,1371.4007388581151,11.0,,
6144,3.0,500.0,1.0,-0.012345311348326504,0.0035070599114988,3.625110447406769,-0.003078378736972809,0.095703125,4.464997053146362,1376.0367424364792,12.0,,
6656,0.0,500.0,1.0,-0.009807437076233327,0.002259693850646727,3.5985648334026337,0.003970220685005188,0.0380859375,4.819721937179565,1380.9925316760077,13.0,,
7168,2.0,500.0,1.0,-0.01956787396920845,0.021567623247392476,3.636107936501503,0.006152524147182703,0.12646484375,5.160691022872925,1388.9612782920724,14.0,,
