step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,1.0,500.0,1.0,1.0,500.0,1.0,0.4985,18.0,0.14703583717346191,3400.531527631167,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,36.0,0.28061604499816895,3563.588104901575,2.0,,,
1500,1.0,500.0,1.0,1.0,500.0,1.0,0.4955,53.0,0.44193267822265625,3394.1821320673284,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,66.0,0.5777790546417236,3461.5308117048044,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,74.0,0.7161779403686523,3490.7525896610637,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,83.0,0.8568158149719238,3501.335931921733,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,96.0,1.0089128017425537,3469.0807708604157,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,109.0,1.15836501121521,3453.142974168139,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,112.0,1.310884952545166,3432.795525849134,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,121.0,1.469452142715454,3402.6286768076147,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,138.0,1.7131600379943848,3210.44145206592,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,140.0,1.8627629280090332,3221.02180034952,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,156.0,2.0134620666503906,3228.2704043257418,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,163.0,2.1692869663238525,3226.866757910982,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,169.0,2.3207690715789795,3231.6873280706177,15.0,,,
8000,1.0,500.0,1.0,1.0,500.0,1.0,0.476,175.0,2.499715805053711,3200.3638108885366,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,183.0,2.652034044265747,3205.0870607708753,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,190.0,2.821284770965576,3190.0360050927356,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,196.0,2.9757378101348877,3192.4855636287975,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.47,200.0,3.132736921310425,3192.096959044042,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,209.0,3.2798290252685547,3201.386389078697,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.46699999999999997,212.0,3.4364728927612305,3200.956429242025,22.0,,,
11500,1.0,500.0,1.0,1.0,500.0,1.0,0.4655,223.0,3.6244568824768066,3172.889172885226,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,227.0,3.776378870010376,3177.6472682061767,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.4625,230.0,3.934522867202759,3177.0052994727794,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.461,235.0,4.087924957275391,3180.0975154555,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,237.0,4.243958950042725,3180.99212525703,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.458,241.0,4.395220041275024,3185.2785226968276,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.4565,245.0,4.550882816314697,3186.1949835355445,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,256.0,4.69724702835083,3193.359835977456,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.4535,258.0,4.85378885269165,3193.381597430744,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.452,266.0,5.005798816680908,3196.2930565013776,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,278.0,5.161407947540283,3196.802145403606,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.449,286.0,5.316204786300659,3197.7699662374444,34.0,,,
17500,0.0,500.0,0.0,0.0,500.0,1.0,0.4475,294.0,5.46924090385437,3199.7127768987325,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,303.0,5.6206300258636475,3202.4879625899553,36.0,,,
18500,0.0,500.0,0.0,0.0,500.0,1.0,0.4445,310.0,5.77640700340271,3202.682911557686,37.0,,,
19000,1.0,500.0,1.0,1.0,500.0,1.0,0.443,326.0,5.936938047409058,3200.3028915371283,38.0,,,
19500,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,328.0,6.0936970710754395,3200.0277947125724,39.0,,,
20000,0.0,500.0,0.0,0.0,500.0,1.0,0.44,331.0,6.253047704696655,3198.4403357386877,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.4385,338.0,6.405807971954346,3200.2208136354207,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,342.0,6.567574977874756,3197.5272563687618,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.4355,349.0,6.724149942398071,3197.4301858492368,43.0,,,
22000,0.0,500.0,0.0,0.0,500.0,1.0,0.434,352.0,6.882498025894165,3196.5138118789055,44.0,,,
22500,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,354.0,7.035737752914429,3197.9588765484864,45.0,,,
23000,0.0,500.0,0.0,0.0,500.0,1.0,0.431,360.0,7.1944310665130615,3196.9171415172727,46.0,,,
23500,0.0,500.0,0.0,0.0,500.0,1.0,0.4295,362.0,7.346462965011597,3198.818276485098,47.0,,,
24000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,365.0,7.5012969970703125,3199.4467102653553,48.0,,,
24500,0.0,500.0,0.0,0.0,500.0,1.0,0.4265,369.0,7.654978036880493,3200.5317170033422,49.0,,,
25000,0.0,500.0,0.0,0.0,500.0,1.0,0.425,372.0,7.807713031768799,3201.961944333445,50.0,0.2,500.0,0.2
25500,0.0,500.0,0.0,0.0,500.0,1.0,0.4085,407.0,9.550781011581421,2669.938716957107,51.0,,,
26000,0.0,500.0,0.0,0.0,500.0,1.0,0.40700000000000003,410.0,9.712824821472168,2676.873152547931,52.0,,,
26500,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,416.0,9.874130964279175,2683.7804861882887,53.0,,,
27000,0.0,500.0,0.0,0.0,500.0,1.0,0.404,416.0,10.035290956497192,2690.5049506829964,54.0,,,
27500,0.0,500.0,0.0,0.0,500.0,1.0,0.40249999999999997,423.0,10.187472820281982,2699.3937049089295,55.0,,,
28000,0.0,500.0,0.0,0.0,500.0,1.0,0.401,427.0,10.343200922012329,2707.0923412510137,56.0,,,
28500,0.0,500.0,0.0,0.0,500.0,1.0,0.39949999999999997,430.0,10.498785734176636,2714.599642435231,57.0,,,
29000,0.0,500.0,0.0,0.0,500.0,1.0,0.398,435.0,10.654238939285278,2721.921308998296,58.0,,,
29500,0.0,500.0,0.0,0.0,500.0,1.0,0.39649999999999996,436.0,10.807955026626587,2729.471017164996,59.0,,,
30000,0.0,500.0,0.0,0.0,500.0,1.0,0.395,438.0,10.963733911514282,2736.2940620524855,60.0,,,
30500,0.0,500.0,0.0,0.0,500.0,1.0,0.3935,440.0,11.124118089675903,2741.7903832130755,61.0,,,
31000,1.0,500.0,1.0,1.0,500.0,1.0,0.392,446.0,11.311305046081543,2740.6209870309353,62.0,,,
31500,0.0,500.0,0.0,0.0,500.0,1.0,0.39049999999999996,448.0,11.469284772872925,2746.4659413203854,63.0,,,
32000,0.0,500.0,0.0,0.0,500.0,1.0,0.389,449.0,11.623260974884033,2753.1000180712426,64.0,,,
32500,1.0,500.0,1.0,1.0,500.0,1.0,0.3875,453.0,11.794391870498657,2755.546903718905,65.0,,,
33000,0.0,500.0,0.0,0.0,500.0,1.0,0.386,455.0,11.951705932617188,2761.112111195799,66.0,,,
33500,0.0,500.0,0.0,0.0,500.0,1.0,0.3845,455.0,12.109424829483032,2766.4402291376346,67.0,,,
