step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,-0.005815478507429361,0.12235050415620208,1.6042826175689697,0.010182217927649617,0.0966796875,0.23133277893066406,2213.2617883497546,1.0,,
1024,0.0,500.0,1.0,-0.004983682767488062,0.008358990598935634,1.605629950761795,0.002329183043912053,0.0029296875,0.4048128128051758,2529.5642025362977,2.0,,
1536,0.0,500.0,1.0,-0.00700434111058712,0.01956402265932411,1.5673497542738914,0.006406325730495155,0.0703125,0.583737850189209,2631.3181499231737,3.0,,
2048,0.0,500.0,1.0,-0.005535338539630175,0.01572179060894996,1.5768103823065758,0.005019189557060599,0.04052734375,0.7671968936920166,2669.4581493211167,4.0,,
2560,0.0,500.0,1.0,-0.0038124286802485585,0.020375773136038333,1.5815768614411354,-0.00017195212421938777,0.00048828125,1.016178846359253,2519.241577574579,5.0,,
3072,1.0,500.0,1.0,-0.0032113061752170324,0.00557172842673026,1.5990900099277496,0.003072601859457791,0.005859375,1.1836788654327393,2595.298513568469,6.0,,
3584,0.0,500.0,1.0,-0.001219560974277556,0.00798760016914457,1.5945143103599548,-0.0009520365856587887,0.0,1.358691692352295,2637.8316877724055,7.0,,
4096,2.5,500.0,1.0,-0.0014998491387814283,0.01265647864784114,1.5827918127179146,0.0016171757597476244,0.0009765625,1.5371949672698975,2664.5936834379663,8.0,,
4608,0.0,500.0,1.0,-0.005041565163992345,0.008803515258478,1.553903117775917,0.006254793785046786,0.02783203125,1.7023448944091797,2706.8545364300367,9.0,,
5120,0.0,500.0,1.0,-0.007644903496839106,0.004677822187659331,1.5406593978404999,0.01096075086388737,0.0849609375,1.8641278743743896,2746.592693764797,10.0,,
5632,0.0,500.0,1.0,-0.002395180519670248,0.004431267676409334,1.515191711485386,-0.0003482984902802855,0.04345703125,2.0167806148529053,2792.5694835235076,11.0,,
6144,0.0,500.0,1.0,-0.005220488354098052,0.001982146302907495,1.5422107130289078,0.002196766610722989,0.02197265625,2.177811861038208,2821.1803369787085,12.0,,
6656,0.0,500.0,1.0,-0.003716491279192269,0.0030933051821193658,1.5716373696923256,-0.00011125148739665747,0.0244140625,2.342252731323242,2841.7087152844224,13.0,,
