step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.4985,18.0,0.1348891258239746,3706.7480194992277,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,33.0,0.2620389461517334,3816.226613203333,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,46.0,0.391995906829834,3826.5705683787974,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,53.0,0.5249748229980469,3809.706508548965,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,59.0,0.6571359634399414,3804.3877357025617,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,70.0,0.7894930839538574,3799.9066248632744,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,79.0,0.9331960678100586,3750.551594386256,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,88.0,1.0769989490509033,3714.024051300113,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,98.0,1.2293000221252441,3660.619799079064,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,111.0,1.374588966369629,3637.45099249945,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,122.0,1.5199790000915527,3618.471044447798,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,131.0,1.6691160202026367,3594.717160087876,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,141.0,1.815891981124878,3579.5080696228915,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,155.0,1.959557056427002,3572.2358667951175,14.0,,,
7500,1.0,500.0,1.0,1.0,500.0,1.0,0.4775,172.0,2.128887891769409,3522.966159465744,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.476,177.0,2.2722740173339844,3520.702141982967,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,184.0,2.420086145401001,3512.2716669210035,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,189.0,2.5679240226745605,3504.7765901680623,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,190.0,2.8069100379943848,3384.504623022409,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.47,205.0,2.944375991821289,3396.3053726077783,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,213.0,3.0928690433502197,3394.906105893937,21.0,,,
11000,1.0,500.0,1.0,1.0,500.0,1.0,0.46699999999999997,223.0,3.253024101257324,3381.4689524582363,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.4655,230.0,3.399183988571167,3383.1649121276246,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,239.0,3.548034906387329,3382.1538729500858,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.4625,241.0,3.6989989280700684,3379.2926797418145,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.461,244.0,3.851402997970581,3375.393332468736,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,250.0,3.9978089332580566,3376.8497257816753,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.458,253.0,4.143889904022217,3378.468136040745,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.4565,257.0,4.2894721031188965,3380.369344157053,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,263.0,4.438246965408325,3379.712782301194,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.4535,269.0,4.582573890686035,3382.3786303813577,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.452,274.0,4.732754945755005,3380.6947926494763,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,277.0,4.883044958114624,3379.0391326584795,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.449,285.0,5.035784006118774,3375.8397856905694,34.0,,,
17500,0.0,500.0,0.0,0.0,500.0,1.0,0.4475,293.0,5.183811902999878,3375.8940963642467,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,298.0,5.334851980209351,3374.039254842389,36.0,,,
18500,1.0,500.0,1.0,1.0,500.0,1.0,0.4445,319.0,5.508955001831055,3358.168653374553,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.443,325.0,5.66339898109436,3354.8757669071297,38.0,,,
19500,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,329.0,5.816555023193359,3352.499877031037,39.0,,,
20000,0.0,500.0,0.0,0.0,500.0,1.0,0.44,333.0,5.966747045516968,3351.9101526227296,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.4385,335.0,6.123076915740967,3347.9899537599144,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,338.0,6.279356002807617,3344.291992779277,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.4355,340.0,6.431717872619629,3342.8083174368285,43.0,,,
22000,0.0,500.0,0.0,0.0,500.0,1.0,0.434,345.0,6.576174020767212,3345.410253823143,44.0,,,
22500,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,347.0,6.732188940048218,3342.1521885924444,45.0,,,
23000,0.0,500.0,0.0,0.0,500.0,1.0,0.431,353.0,6.881204128265381,3342.4382668034377,46.0,,,
23500,0.0,500.0,0.0,0.0,500.0,1.0,0.4295,356.0,7.032438039779663,3341.6575968490565,47.0,,,
24000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,357.0,7.185282945632935,3340.160739889401,48.0,,,
24500,0.0,500.0,0.0,0.0,500.0,1.0,0.4265,358.0,7.337200880050659,3339.1480484899635,49.0,,,
25000,0.0,500.0,0.0,0.0,500.0,1.0,0.425,367.0,7.48051905632019,3342.0140784051387,50.0,0.2,500.0,0.2
25500,0.0,500.0,0.0,0.0,500.0,1.0,0.4085,413.0,9.18726110458374,2775.582375391231,51.0,,,
26000,0.0,500.0,0.0,0.0,500.0,1.0,0.40700000000000003,414.0,9.343008995056152,2782.829387594284,52.0,,,
26500,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,420.0,9.494832992553711,2790.991692090059,53.0,,,
27000,0.0,500.0,0.0,0.0,500.0,1.0,0.404,422.0,9.646435976028442,2798.9611984255594,54.0,,,
27500,0.0,500.0,0.0,0.0,500.0,1.0,0.40249999999999997,426.0,9.800102949142456,2806.0929709321417,55.0,,,
28000,0.0,500.0,0.0,0.0,500.0,1.0,0.401,430.0,9.944352149963379,2815.6685903468447,56.0,,,
28500,0.0,500.0,0.0,0.0,500.0,1.0,0.39949999999999997,432.0,10.095670938491821,2822.9921689838256,57.0,,,
29000,0.0,500.0,0.0,0.0,500.0,1.0,0.398,440.0,10.244748830795288,2830.718495784612,58.0,,,
29500,0.0,500.0,0.0,0.0,500.0,1.0,0.39649999999999996,442.0,10.398036003112793,2837.074231246052,59.0,,,
30000,0.0,500.0,0.0,0.0,500.0,1.0,0.395,443.0,10.553765058517456,2842.5874399950176,60.0,,,
30500,1.0,500.0,1.0,1.0,500.0,1.0,0.3935,449.0,10.738873958587646,2840.1488012260174,61.0,,,
31000,0.0,500.0,0.0,0.0,500.0,1.0,0.392,450.0,10.89372205734253,2845.6756870444974,62.0,,,
31500,0.0,500.0,0.0,0.0,500.0,1.0,0.39049999999999996,453.0,11.043469905853271,2852.3643626994754,63.0,,,
32000,1.0,500.0,1.0,1.0,500.0,1.0,0.389,465.0,11.22310996055603,2851.2595984949803,64.0,,,
32500,0.0,500.0,0.0,0.0,500.0,1.0,0.3875,466.0,11.376033067703247,2856.8833974532,65.0,,,
33000,0.0,500.0,0.0,0.0,500.0,1.0,0.386,469.0,11.527836084365845,2862.636123422582,66.0,,,
33500,0.0,500.0,0.0,0.0,500.0,1.0,0.3845,470.0,11.680240869522095,2868.091538027561,67.0,,,
34000,0.0,500.0,0.0,0.0,500.0,1.0,0.383,470.0,11.83447003364563,2872.9634621015844,68.0,,,
34500,0.0,500.0,0.0,0.0,500.0,1.0,0.3815,470.0,11.993108034133911,2876.65214903498,69.0,,,
