step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,1.0,500.0,1.0,1.0,500.0,1.0,0.4985,15.0,0.15640807151794434,3196.765967046887,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,27.0,0.2853660583496094,3504.27099068269,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,39.0,0.4231259822845459,3545.043468853379,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,51.0,0.5606682300567627,3567.1719794030737,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,61.0,0.7021689414978027,3560.396725419424,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,71.0,0.8401379585266113,3570.842109385509,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,78.0,0.9963400363922119,3512.8569285177414,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,82.0,1.154041051864624,3466.0812052890683,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,85.0,1.3111469745635986,3432.1095096892377,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,95.0,1.4639239311218262,3415.478013374935,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,99.0,1.620265007019043,3394.5064394860183,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,107.0,1.7812731266021729,3368.3773197910214,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,116.0,1.9359071254730225,3357.5990885470706,13.0,,,
7000,1.0,500.0,1.0,1.0,500.0,1.0,0.479,130.0,2.1157639026641846,3308.497697302403,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,138.0,2.2679967880249023,3306.882990134839,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.476,148.0,2.421015977859497,3304.397853281858,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,151.0,2.5777740478515625,3297.4185643168757,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,152.0,2.7389960289001465,3285.8755197297537,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,160.0,2.889885902404785,3287.3270159540502,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.47,168.0,3.046211004257202,3282.766684915982,20.0,,,
