step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,-0.016451809438876808,0.05972167500294745,3.6841623038053513,0.014347873395308852,0.11865234375,0.21002483367919922,2437.8069537341016,1.0,,
1024,0.5,500.0,1.0,-0.010306085547199473,0.014477920718491077,3.680404916405678,0.003009899635799229,0.017578125,0.41289687156677246,2480.0381657394123,2.0,,
1536,1.5,500.0,1.0,-0.008866414078511298,0.014879301947075874,3.671378582715988,0.0014286398654803634,0.02490234375,0.60086989402771,2556.293825446953,3.0,,
2048,0.0,500.0,1.0,-0.012638092739507556,0.007717022701399401,3.656646952033043,0.0014088128227740526,0.06298828125,0.7966997623443604,2570.604507240691,4.0,,
2560,0.0,500.0,1.0,-0.009488927258644253,0.007142049900721759,3.6346113234758377,0.01156862999778241,0.06689453125,1.0542099475860596,2428.358796899909,5.0,,
3072,1.0,500.0,1.0,-0.012369265547022223,0.008387616893742234,3.6283245235681534,0.0005733781727030873,0.06103515625,1.2473530769348145,2462.8151056868237,6.0,,
3584,0.0,500.0,1.0,-0.006467781728133559,0.008313183032441884,3.593462124466896,-0.0009304360719397664,0.03759765625,1.4428329467773438,2484.0020516616873,7.0,,
4096,3.5,500.0,1.0,-0.013098674127832055,0.011557883030036464,3.6041262447834015,0.001301660668104887,0.09765625,1.6344809532165527,2505.9943292329817,8.0,,
4608,0.0,500.0,1.0,-0.010032626742031425,0.004863208640017547,3.611158862709999,0.00602980621624738,0.06591796875,1.8328571319580078,2514.107575355509,9.0,,
5120,0.5,500.0,1.0,-0.011316629010252655,0.006889160562423058,3.6190576404333115,0.0038585885195061564,0.080078125,2.021090030670166,2533.286455478818,10.0,,
5632,1.5,500.0,1.0,-0.006345813977532089,0.0047302057791966945,3.5991252213716507,0.004037724109366536,0.02392578125,2.21533203125,2542.282565571964,11.0,,
6144,0.0,500.0,1.0,-0.0107805784791708,0.002807213822961785,3.599074050784111,0.006464851554483175,0.0703125,2.4253408908843994,2533.2521391496407,12.0,,
6656,0.0,500.0,1.0,-0.005282194120809436,0.002023874196311226,3.6067175567150116,0.0026416126638650894,0.005859375,2.648313045501709,2513.29804507271,13.0,,
7168,0.0,500.0,1.0,-0.008837155415676534,0.0019763132877415046,3.581379219889641,0.006874904618598521,0.03955078125,2.8373539447784424,2526.2974375090594,14.0,,
7680,0.0,500.0,1.0,-0.011113939108327031,0.0019001627661054954,3.56984181702137,0.010183608857914805,0.06640625,3.036303758621216,2529.391197502415,15.0,,
8192,0.0,500.0,1.0,-0.01269321475410834,0.024728441960178316,3.5849653482437134,0.004166285856626928,0.06005859375,3.227120876312256,2538.485639050895,16.0,,
8704,3.5,500.0,1.0,-0.01057398144621402,0.001947026110428851,3.577566683292389,0.0035435683093965054,0.0419921875,3.424868106842041,2541.411735713722,17.0,,
9216,0.0,500.0,1.0,-0.008151372196152806,0.0014819621974311303,3.587803691625595,0.006351528223603964,0.041015625,3.6180689334869385,2547.2151496898146,18.0,,
9728,1.0,500.0,1.0,-0.011280832637567073,0.008617145678726956,3.578340008854866,0.004181978409178555,0.10205078125,3.820301055908203,2546.39617601743,19.0,,
10240,0.0,500.0,1.0,-0.008384007029235363,0.001255935330846114,3.58569672703743,0.005096385022625327,0.0205078125,4.013701915740967,2551.260710178972,20.0,,
10752,0.0,500.0,1.0,-0.011520830215886235,0.0011775238381233066,3.6058911085128784,0.0048948542680591345,0.05712890625,4.264786958694458,2521.110691843659,21.0,,
11264,0.0,500.0,1.0,-0.007866510713938624,0.0007562765349575784,3.6225694715976715,0.005951846018433571,0.01806640625,4.473630905151367,2517.8652952861066,22.0,,
11776,0.0,500.0,1.0,-0.009710526908747852,0.001081165832147235,3.6154275983572006,0.009919535950757563,0.0341796875,4.671739816665649,2520.6883221516514,23.0,,
12288,0.0,500.0,1.0,-0.00821944756899029,0.0009547977533657104,3.6157650500535965,0.0014774195151403546,0.0322265625,4.861752986907959,2527.4834063124795,24.0,,
12800,2.5,500.0,1.0,-0.008355301222763956,0.027541098766960204,3.6121140271425247,0.00696724106092006,0.01220703125,5.0627148151397705,2528.2877798532722,25.0,3.0833333333333335,500.0
13312,0.5,500.0,1.0,-0.010812226217240095,0.0025665731736808084,3.6380681693553925,0.00663980224635452,0.04833984375,9.886664867401123,1346.4601236654726,26.0,,
13824,0.0,500.0,1.0,-0.009557740529999137,0.0012942213252244983,3.5223349779844284,0.010394008248113096,0.087890625,10.107179880142212,1367.740572932743,27.0,,
14336,0.0,500.0,1.0,-0.012017416884191334,0.0009860190257313661,3.5729745626449585,0.01241035561542958,0.06884765625,10.318473815917969,1389.3527527185586,28.0,,
14848,0.5,500.0,1.0,-0.011514711775816977,0.0020342837160569616,3.6003009527921677,0.002683952683582902,0.06298828125,10.576090812683105,1403.9213791729092,29.0,,
15360,0.0,500.0,1.0,-0.011514789774082601,0.0007370171661023051,3.387135535478592,0.003122204798273742,0.115234375,10.794235944747925,1422.9816800950703,30.0,,
15872,0.0,500.0,1.0,-0.013273098738864064,0.0010021751004387625,3.3205878883600235,0.0061061205342411995,0.1357421875,11.023000001907349,1439.898394017383,31.0,,
16384,0.0,500.0,1.0,-0.012895194347947836,0.0010733223425631877,3.537744492292404,-0.0033629495883360505,0.09033203125,11.246592998504639,1456.7967385481486,32.0,,
16896,0.5,500.0,1.0,-0.009410408325493336,0.002240536814497318,3.43318510055542,0.0045515745296142995,0.0341796875,11.462049961090088,1474.0818664511494,33.0,,
17408,0.0,500.0,1.0,-0.010983839863911271,0.0004355771525297314,3.495264917612076,-0.0030552553944289684,0.06103515625,11.659879922866821,1492.9827849993746,34.0,,
17920,0.0,500.0,1.0,-0.011445776792243123,0.014068863878492266,3.418089881539345,0.003961255541071296,0.0751953125,11.866528034210205,1510.1300016599753,35.0,,
18432,3.5,500.0,1.0,-0.0121769814286381,0.015699485258664936,3.3361786603927612,0.01488758804043755,0.09765625,12.063245058059692,1527.9470748780998,36.0,,
18944,2.0,500.0,1.0,-0.016953391837887466,0.05511339148506522,3.4594241827726364,0.0032661776058375835,0.13232421875,12.26222276687622,1544.90750658789,37.0,,
19456,4.0,500.0,1.0,-0.008051987504586577,0.0023486077807319816,3.5311066061258316,0.009323909413069487,0.06005859375,12.467523097991943,1560.5345060987809,38.0,,
19968,1.0,500.0,1.0,-0.009733262239024043,0.006048356124665588,3.4744632691144943,0.005131268291734159,0.05029296875,12.6486337184906,1578.668530088706,39.0,,
20480,0.0,500.0,1.0,-0.014501261117402464,0.02365313848713413,3.5227742344141006,0.0075722853653132915,0.04833984375,12.832594871520996,1595.9359899571573,40.0,,
20992,2.5,500.0,1.0,-0.009745650750119239,0.0023128037828428205,3.441616117954254,-0.001513372058980167,0.03955078125,13.052674055099487,1608.2528309054599,41.0,,
21504,0.5,500.0,1.0,-0.011161185335367918,0.0007622569464729168,3.4163295924663544,-0.0004110070876777172,0.03173828125,13.242471933364868,1623.86600539586,42.0,,
22016,1.5,500.0,1.0,-0.006295245373621583,0.007547568806330673,3.407302677631378,0.0020426339469850063,0.02197265625,13.427222967147827,1639.6540113965634,43.0,,
