step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.49775,5.0,0.05389904975891113,9276.601391610526,1.0,,,
1000,1.0,500.0,1.0,1.0,500.0,1.0,0.4955,7.0,0.11356592178344727,8805.458400688598,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.49325,11.0,0.16651225090026855,9008.346184079965,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,12.0,0.21939730644226074,9115.882197607309,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.48875,16.0,0.2735161781311035,9140.227159805092,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,16.0,0.3271820545196533,9169.20704714199,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,16.0,0.38100314140319824,9186.275963788208,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,17.0,0.4288289546966553,9327.728354605899,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,17.0,0.48159313201904297,9343.987072934551,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,18.0,0.533637285232544,9369.660138760999,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.47525,20.0,0.58768630027771,9358.734408818082,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,22.0,0.6403892040252686,9369.302234150799,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,22.0,0.6938612461090088,9367.867187352354,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,22.0,0.7475051879882812,9364.48350122988,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,23.0,0.7977981567382812,9400.874064015148,15.0,,,
8000,1.0,500.0,1.0,1.0,500.0,1.0,0.46399999999999997,25.0,0.8545951843261719,9361.157360496725,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.46175,25.0,0.9080913066864014,9360.292227679452,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,25.0,0.9638001918792725,9338.035078050034,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.45725,25.0,1.0185520648956299,9326.965530204347,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,26.0,1.0709130764007568,9337.82602936282,20.0,,,
10500,1.0,500.0,1.0,1.0,500.0,1.0,0.45275,29.0,1.1298103332519531,9293.595297343107,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,30.0,1.1831879615783691,9296.916768258894,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.44825,30.0,1.2358741760253906,9305.1543782429,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,30.0,1.2910101413726807,9295.047045285693,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.44375,30.0,1.3452270030975342,9292.112016200512,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,30.0,1.3987641334533691,9293.918602205411,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.43925,30.0,1.451930284500122,9297.967088445881,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,31.0,1.503324270248413,9312.694723997642,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.43474999999999997,32.0,1.5533182621002197,9334.854520022673,29.0,,,
15000,1.0,500.0,1.0,1.0,500.0,1.0,0.4325,33.0,1.6130969524383545,9298.883106391111,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.43025,33.0,1.6683621406555176,9290.548869629636,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,33.0,1.722093105316162,9291.01913863277,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.42574999999999996,33.0,1.7770800590515137,9284.89401248844,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.4235,34.0,1.8271260261535645,9304.229569641739,34.0,,,
17500,0.0,500.0,0.0,0.0,500.0,1.0,0.42125,34.0,1.881532907485962,9300.926882742053,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.419,34.0,1.9364590644836426,9295.316554909827,36.0,,,
18500,1.0,500.0,1.0,1.0,500.0,1.0,0.41675,35.0,1.9962632656097412,9267.314746859973,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.4145,36.0,2.0512661933898926,9262.571606370053,38.0,,,
