step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,1.5,500.0,1.0,-0.019278909196145833,0.1008852394297719,3.686829522252083,0.009951485320925713,0.11865234375,0.19970393180847168,2563.7952911765374,1.0,,
1024,4.5,500.0,1.0,-0.01016248285304755,0.09366744291037321,3.685089632868767,0.0071378531865775585,0.03662109375,0.3852090835571289,2658.296607504933,2.0,,
1536,4.0,500.0,1.0,-0.012047790456563234,0.03782338812015951,3.6818180233240128,0.004440975841134787,0.05517578125,0.6130950450897217,2505.3211770374337,3.0,,
2048,2.0,500.0,1.0,-0.008808652753941715,0.03141260053962469,3.678979605436325,0.005302666686475277,0.0390625,0.7982819080352783,2565.509727059345,4.0,,
2560,3.0,500.0,1.0,-0.018641669186763465,0.021863292844500393,3.682286784052849,0.006388132460415363,0.064453125,0.9829649925231934,2604.3653837851157,5.0,,
3072,2.0,500.0,1.0,-0.013373005203902721,0.013099839328788221,3.6768735498189926,0.013172984588891268,0.08935546875,1.1668131351470947,2632.81232226849,6.0,,
3584,8.0,500.0,1.0,-0.010959892300888896,0.11125686345621943,3.6742651611566544,0.002444546204060316,0.03955078125,1.3483970165252686,2657.970876586285,7.0,,
4096,2.5,500.0,1.0,-0.011762167792767286,0.008477637748001143,3.667141407728195,-0.0009737890213727951,0.05224609375,1.5317611694335938,2674.046112237325,8.0,,
4608,1.0,500.0,1.0,-0.015326212043873966,0.01182457705726847,3.669401630759239,0.007013925816863775,0.07373046875,1.7458422183990479,2639.413774874556,9.0,,
5120,12.0,500.0,1.0,-0.0165860258275643,0.11465513939037919,3.6638999432325363,0.012443290557712317,0.1484375,1.9308149814605713,2651.729994412494,10.0,,
5632,1.5,500.0,1.0,-0.015740031376481056,0.010834556189365685,3.6635275781154633,0.0019286847673356533,0.08447265625,2.1134791374206543,2664.8003759684334,11.0,,
6144,0.0,500.0,1.0,-0.01622056495398283,0.09654657496139407,3.643945351243019,0.01662785466760397,0.13818359375,2.2995541095733643,2671.8223217369277,12.0,,
6656,9.0,500.0,1.0,-0.01065242022741586,0.007792115327902138,3.64833801984787,0.00519343838095665,0.04736328125,2.4837429523468018,2679.8264263662945,13.0,,
7168,1.0,500.0,1.0,-0.014104886446148157,0.03785150975454599,3.6343547105789185,0.0045382119715213776,0.05322265625,2.665095090866089,2689.5850825610055,14.0,,
7680,5.0,500.0,1.0,-0.018320627976208925,0.019313679891638458,3.639593243598938,0.006951256189495325,0.11865234375,2.8486340045928955,2696.0290397493745,15.0,,
8192,3.5,500.0,1.0,-0.01835528714582324,0.009256814839318395,3.6168743520975113,0.008175577502697706,0.12646484375,3.0331640243530273,2700.810089473269,16.0,,
8704,0.5,500.0,1.0,-0.02033199986908585,0.004221360228257254,3.617869511246681,0.007803061045706272,0.08642578125,3.213866949081421,2708.263950530919,17.0,,
9216,0.5,500.0,1.0,-0.008386152796447277,0.16615889873355627,3.6100540161132812,0.001846448052674532,0.03125,3.392115831375122,2716.888354683321,18.0,,
9728,13.5,500.0,1.0,-0.01294048766430933,0.034132170607335865,3.6071848422288895,0.002617307472974062,0.09375,3.5727269649505615,2722.8501073365996,19.0,,
10240,3.0,500.0,1.0,-0.015319001046009362,0.017969415348488837,3.6306860595941544,0.01077864645048976,0.1552734375,3.7834420204162598,2706.530176686408,20.0,,
10752,3.0,500.0,1.0,-0.01652154908515513,0.004468047016416676,3.607171803712845,0.006258585024625063,0.1494140625,3.9674971103668213,2710.0208773701934,21.0,,
11264,1.0,500.0,1.0,-0.017121371056418866,0.008227151818573475,3.5762318521738052,0.008352501783519983,0.119140625,4.153155088424683,2712.1549184122823,22.0,,
11776,0.5,500.0,1.0,-0.013567119254730642,0.03905022796243429,3.557341143488884,0.011737379245460033,0.126953125,4.338957071304321,2714.0162500985634,23.0,,
12288,6.0,500.0,1.0,-0.015000969171524048,0.03331984276883304,3.5935911536216736,0.011564977001398802,0.115234375,4.52158784866333,2717.6293840298986,24.0,,
12800,4.5,500.0,1.0,-0.017607473419047892,0.014239491836633533,3.5739544928073883,0.0174411628395319,0.11376953125,4.704634189605713,2720.7216298091703,25.0,16.666666666666668,500.0
13312,1.5,500.0,1.0,-0.011299048317596316,0.010432172188302502,3.5735255032777786,0.014016472268849611,0.130859375,9.188573122024536,1448.7559518998464,26.0,,
13824,1.5,500.0,1.0,-0.014759530895389616,0.007841708342311904,3.5682147592306137,0.004586406983435154,0.0966796875,9.373878955841064,1474.7363460871202,27.0,,
14336,6.0,500.0,1.0,-0.013741022907197475,0.050533762318082154,3.5881077349185944,0.005347765050828457,0.07568359375,9.546998023986816,1501.6238574660667,28.0,,
14848,1.0,500.0,1.0,-0.013374099624343216,0.011587401386350393,3.5571773797273636,0.0053195166401565075,0.08740234375,9.730127096176147,1525.982122662625,29.0,,
15360,0.0,500.0,1.0,-0.014055311679840088,0.014491430309135467,3.573140799999237,0.011036696378141642,0.07177734375,9.913275003433228,1549.4374961534336,30.0,,
15872,2.0,500.0,1.0,-0.019943442079238594,0.0018308372054889333,3.5737903863191605,0.00638984888792038,0.10888671875,10.125832080841064,1567.4761217926152,31.0,,
16384,1.0,500.0,1.0,-0.010978079168125987,0.02764057065360248,3.5470546185970306,0.009802010841667652,0.11572265625,10.305747270584106,1589.7925273953854,32.0,,
16896,6.0,500.0,1.0,-0.015883661166299134,0.012315020139794797,3.546788275241852,0.011472982820123434,0.10791015625,10.488883256912231,1610.8483225671755,33.0,,
17408,0.0,500.0,1.0,-0.017717058770358562,0.012229822401423007,3.4911399483680725,0.0061530969105660915,0.14404296875,10.661901950836182,1632.7293273068171,34.0,,
17920,4.0,500.0,1.0,-0.01583775202743709,0.03090693341800943,3.5255945026874542,0.016313117928802967,0.19580078125,10.83958125114441,1653.2003944440255,35.0,,
18432,0.5,500.0,1.0,-0.011950896470807493,0.024390001723077148,3.5066750943660736,0.0006371764466166496,0.0751953125,11.013493061065674,1673.5834759963525,36.0,,
18944,18.0,500.0,1.0,-0.016113056102767587,0.3584395181387663,3.512520268559456,-0.0029190145432949066,0.072265625,11.189764022827148,1692.9758269570466,37.0,,
19456,10.0,500.0,1.0,-0.019376692944206297,0.03640331036876887,3.4773014038801193,0.0023407512344419956,0.1318359375,11.372965097427368,1710.7236181003548,38.0,,
19968,9.0,500.0,1.0,-0.01684053346980363,0.11664558341726661,3.4555410891771317,0.004692357964813709,0.158203125,11.547700881958008,1729.1753747447485,39.0,,
20480,12.0,500.0,1.0,-0.018108404299709946,0.17281201668083668,3.490504115819931,0.012632716912776232,0.1171875,11.725674867630005,1746.5945654469115,40.0,,
20992,3.0,500.0,1.0,-0.01554308133199811,0.11601804615929723,3.435795083642006,0.007756002712994814,0.13671875,11.912026166915894,1762.2526769041656,41.0,,
21504,7.0,500.0,1.0,-0.017361210542730987,0.16115099983289838,3.4447692781686783,0.005950605031102896,0.15087890625,12.105340003967285,1776.4061144050881,42.0,,
22016,14.5,500.0,1.0,-0.021495677763596177,0.20596962049603462,3.4548752158880234,0.006461481098085642,0.11962890625,12.295722007751465,1790.541457111724,43.0,,
22528,25.0,500.0,1.0,-0.015144714270718396,0.5768500529229641,3.4386797696352005,0.002026291098445654,0.0888671875,12.481199026107788,1804.9547926346356,44.0,,
23040,0.0,500.0,1.0,-0.0190082264598459,0.022742723929695785,3.4479626566171646,0.0181960416957736,0.14697265625,12.66437292098999,1819.2768124992117,45.0,,
23552,13.0,500.0,1.0,-0.01578566210810095,0.26571272872388363,3.404834106564522,0.01448274776339531,0.166015625,12.850128173828125,1832.8221852267895,46.0,,
24064,0.0,500.0,1.0,-0.016256411443464458,0.05465038935653865,3.3795278072357178,0.002204681746661663,0.18017578125,13.033838987350464,1846.27108124893,47.0,,
24576,5.5,500.0,1.0,-0.017843623005319387,0.06958597828634083,3.399731755256653,0.008152573835104704,0.15869140625,13.218400001525879,1859.2265324973557,48.0,,
25088,26.5,500.0,1.0,-0.013473734725266695,0.43412051536142826,3.395260214805603,0.003949298057705164,0.0888671875,13.39882206916809,1872.403400126476,49.0,,
