step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.5,500.0,1.0,-0.008346115588210523,0.05763403471792117,1.6071077659726143,0.00675938231870532,0.140625,0.23618626594543457,2167.780577547578,1.0,,
1024,0.0,500.0,1.0,-0.006159083859529346,0.004846854921197519,1.6085516065359116,0.005327702267095447,0.0556640625,0.4594271183013916,2228.862771065768,2.0,,
1536,0.0,500.0,1.0,-0.008623888017609715,0.004440823875484057,1.6068043783307076,0.0034294850192964077,0.03857421875,0.7125182151794434,2155.7343619814237,3.0,,
2048,0.0,500.0,1.0,-0.0012714003823930398,0.015647214197088033,1.5935518890619278,0.01213184162043035,0.05126953125,0.9291000366210938,2204.2836285402245,4.0,,
2560,0.0,500.0,1.0,-0.007905981095973402,0.011421914678066969,1.5943113639950752,0.004266040399670601,0.080078125,1.134324073791504,2256.8506295058537,5.0,,
3072,3.0,500.0,1.0,-0.0016348403878509998,0.006350147188641131,1.5905240252614021,0.0021528606303036213,0.00146484375,1.3401131629943848,2292.3437250148645,6.0,,
3584,0.0,500.0,1.0,-0.005692172213457525,0.00766947993542999,1.5987263843417168,-0.0025632688775658607,0.0625,1.5538160800933838,2306.579295912939,7.0,,
4096,1.0,500.0,1.0,-0.008351118653081357,0.0029769879183731973,1.6015618741512299,0.0008127687033265829,0.0654296875,1.7725541591644287,2310.7897599759826,8.0,,
4608,0.0,500.0,1.0,-0.007920655509224162,0.0034393668829579838,1.6011810600757599,0.004265646217390895,0.05224609375,1.9801123142242432,2327.1407217147153,9.0,,
5120,0.0,500.0,1.0,-0.009413022082298994,0.0030278607737272978,1.5982431545853615,0.011354322545230389,0.1083984375,2.1947431564331055,2332.847005351195,10.0,,
5632,0.0,500.0,1.0,-0.00944092683494091,0.004236292385030538,1.5983119681477547,0.0032375010196119547,0.08642578125,2.39353609085083,2353.004001706109,11.0,,
6144,0.5,500.0,1.0,-0.009193186706397682,0.0023350890551228076,1.5928502157330513,0.004439196898601949,0.078125,2.5950510501861572,2367.583481473036,12.0,,
6656,0.0,500.0,1.0,-0.007554730400443077,0.0021153670277271885,1.5975185707211494,0.009189132833853364,0.05419921875,2.795668125152588,2380.826229020555,13.0,,
7168,0.0,500.0,1.0,-0.003513727686367929,0.0012141692786826752,1.5875644534826279,0.005771292722783983,0.01318359375,3.001861095428467,2387.8519931905394,14.0,,
7680,0.0,500.0,1.0,-0.006992101320065558,0.014516135328449309,1.5692424848675728,0.009456320200115442,0.11474609375,3.1977903842926025,2401.6583568841165,15.0,,
8192,1.5,500.0,1.0,-0.010847214027307928,0.00423492951085791,1.5740257054567337,0.011030745692551136,0.17529296875,3.39870023727417,2410.333194483241,16.0,,
8704,0.0,500.0,1.0,-0.007843250990845263,0.0259277424775064,1.5826937183737755,0.004490635241381824,0.109375,3.5956783294677734,2420.683721529771,17.0,,
9216,3.0,500.0,1.0,-0.007500415435060859,0.002093174585752422,1.5902005583047867,0.003197498619556427,0.0302734375,3.786973237991333,2433.605790382692,18.0,,
9728,0.0,500.0,1.0,-0.010437136981636286,0.0019273245707154274,1.5829628631472588,0.0024504982866346836,0.0654296875,3.986772060394287,2440.0692722417425,19.0,,
10240,0.0,500.0,1.0,-0.008606112387496978,0.0018108598160324618,1.5860585570335388,0.014150650473311543,0.0634765625,4.193485260009766,2441.882912443134,20.0,,
10752,0.0,500.0,1.0,-0.009463856287766248,0.0018531524401623756,1.5687229707837105,0.0013501362409442663,0.099609375,4.3964972496032715,2445.5832426530537,21.0,,
11264,0.0,500.0,1.0,-0.006400192389264703,0.0015795727595104836,1.5679844468832016,0.00426640675868839,0.05712890625,4.597403287887573,2450.078728067298,22.0,,
11776,0.0,500.0,1.0,-0.010855540516786277,0.0039777936835889705,1.5621410012245178,0.007373395725153387,0.181640625,4.795560359954834,2455.6045834257648,23.0,,
12288,1.0,500.0,1.0,-0.0071397044230252504,0.0012271378400328103,1.5671868175268173,0.002058747806586325,0.0693359375,4.996503114700317,2459.319991985438,24.0,,
12800,0.0,500.0,1.0,-0.012615824467502534,0.0011398459173506126,1.5435491651296616,0.01483386056497693,0.18310546875,5.200232267379761,2461.428517393807,25.0,4.166666666666667,500.0
13312,1.0,500.0,1.0,-0.0051873583579435945,0.004052907810546458,1.5574939623475075,0.008823046111501753,0.1015625,9.8437020778656,1352.3367422845072,26.0,,
13824,0.0,500.0,1.0,-0.010803491983097047,0.0010979551407217514,1.5794761702418327,0.0058377423556521535,0.07666015625,10.069557189941406,1372.850835368307,27.0,,
14336,0.0,500.0,1.0,-0.014514678943669423,0.0012140693834226113,1.5726401880383492,0.015675491653382778,0.166015625,10.288560152053833,1393.392251989527,28.0,,
14848,1.0,500.0,1.0,-0.006070750212529674,0.0077150950382929295,1.537547267973423,0.006785414298065007,0.0390625,10.513019323348999,1412.3440225229283,29.0,,
15360,1.5,500.0,1.0,-0.011599700665101409,0.0035729198789340444,1.4651248753070831,0.014052885351702571,0.16162109375,10.735989093780518,1430.701900479596,30.0,,
15872,0.0,500.0,1.0,-0.004701774567365646,0.010967011010507122,1.516393281519413,0.0042874261271208525,0.03125,10.958469152450562,1448.3774858690606,31.0,,
16384,1.5,500.0,1.0,-0.0026415493339300156,0.003262085076130461,1.509120911359787,0.003885215730406344,0.017578125,11.182706356048584,1465.1193976079057,32.0,,
16896,0.0,500.0,1.0,-0.0022397333523258567,0.004062198975589126,1.488264873623848,0.0059177662478759885,0.04248046875,11.407955169677734,1481.0717388607427,33.0,,
17408,0.0,500.0,1.0,-0.012933668738696724,0.008214015688281506,1.4754426926374435,0.009443090646527708,0.1044921875,11.624229192733765,1497.5616629171107,34.0,,
17920,1.5,500.0,1.0,-0.010329533368349075,0.002159637246222701,1.4733708575367928,0.007808353868313134,0.0966796875,11.841865062713623,1513.2751391015718,35.0,,
18432,0.0,500.0,1.0,-0.0043526849476620555,0.09713058895431459,1.4461056590080261,-0.0005094381049275398,0.06494140625,12.049833297729492,1529.647717489426,36.0,,
18944,6.0,500.0,1.0,-0.010084234294481575,0.0016049875666794833,1.474613294005394,0.01789754582569003,0.14599609375,12.260735988616943,1545.0948472903995,37.0,,
19456,1.0,500.0,1.0,-0.005778573453426361,0.004326713067712262,1.4879560396075249,0.016188413952477276,0.142578125,12.469778299331665,1560.2522781854727,38.0,,
19968,0.0,500.0,1.0,-0.0070309077855199575,0.004385596097563393,1.4450423493981361,0.002357717603445053,0.0615234375,12.675326347351074,1575.344054488425,39.0,,
20480,7.5,500.0,1.0,-0.004793799249455333,0.07854996877722442,1.4467141777276993,0.0015496456762775779,0.0400390625,12.88480830192566,1589.4687386958815,40.0,,
20992,0.0,500.0,1.0,-0.0054646116914227605,0.0025658510421635583,1.4887119084596634,0.003288414445705712,0.0126953125,13.087539196014404,1603.968453167481,41.0,,
21504,0.0,500.0,1.0,-0.007523031090386212,0.0012507200008258224,1.5006113946437836,0.006307212053798139,0.02490234375,13.308611154556274,1615.7959497252266,42.0,,
22016,0.0,500.0,1.0,-0.012454507988877594,0.0069231043016770855,1.4512453228235245,0.0010786877246573567,0.2109375,13.521662950515747,1628.2020991478907,43.0,,
22528,2.0,500.0,1.0,-0.009080145158804953,0.005508869973709807,1.3962802961468697,0.008450189023278654,0.1181640625,13.720205068588257,1641.9579654517527,44.0,,
23040,0.0,500.0,1.0,-0.008837825269438326,0.0132374340610113,1.4487177580595016,0.00703432853333652,0.0810546875,13.915225267410278,1655.740353263279,45.0,,
23552,3.5,500.0,1.0,-0.0077195256017148495,0.02193076821276918,1.4869859889149666,0.011591894901357591,0.16552734375,14.116343021392822,1668.4207775560405,46.0,,
24064,0.0,500.0,1.0,-0.0032279257429763675,0.002189770973927807,1.462990179657936,0.004646670073270798,0.0283203125,14.314430236816406,1681.1007914312866,47.0,,
24576,0.0,500.0,1.0,-0.012676320562604815,0.025560889102052897,1.400049477815628,0.01316246879287064,0.12548828125,14.513389110565186,1693.3329502004203,48.0,,
25088,3.0,500.0,1.0,-0.000810436496976763,0.0026518850718275644,1.4128496199846268,0.0058447555638849735,0.01220703125,14.709314107894897,1705.585985585458,49.0,,
25600,0.0,500.0,1.0,-0.01033061946509406,0.0023319604515563697,1.3895139545202255,0.009275769931264222,0.091796875,14.910240173339844,1716.940820696766,50.0,10.166666666666666,500.0
26112,3.0,500.0,1.0,-0.0073800235986709595,0.03999058483168483,1.4652813971042633,0.007105980534106493,0.041015625,19.538288116455078,1336.4528071427385,51.0,,
26624,0.0,500.0,1.0,-0.009268529363907874,0.001494535055826418,1.3505191206932068,0.007990558980964124,0.13330078125,19.759132146835327,1347.4275996612619,52.0,,
27136,2.5,500.0,1.0,-0.00425449397880584,0.017468476813519374,1.406570553779602,0.00881983432918787,0.076171875,19.98704719543457,1357.6792877238208,53.0,,
27648,0.0,500.0,1.0,-0.0030011238413862884,0.0025474381654930767,1.385754756629467,0.0031017117435112596,0.05029296875,20.21165919303894,1367.9233226692343,54.0,,
28160,0.0,500.0,1.0,-0.01110178662929684,0.0009926944767357782,1.3707832992076874,0.003330900566652417,0.18017578125,20.4381422996521,1377.8160258958244,55.0,,
28672,1.5,500.0,1.0,-0.0036925392923876643,0.006565761854290031,1.3429389223456383,0.0026835715398192406,0.0556640625,20.66435408592224,1387.510099797072,56.0,,
29184,0.0,500.0,1.0,-0.004888112540356815,0.0005970541205897462,1.3421267420053482,0.008018975029699504,0.03076171875,20.890425205230713,1397.003637469891,57.0,,
29696,0.0,500.0,1.0,-0.008201493183150887,0.0034610990405781195,1.467377245426178,0.006985252606682479,0.11669921875,21.110966205596924,1406.6622868320928,58.0,,
30208,1.5,500.0,1.0,-0.009978336631320417,0.001352614661300322,1.4553989693522453,0.002272167010232806,0.12890625,21.330506086349487,1416.1876833917077,59.0,,
30720,0.0,500.0,1.0,-0.0033336463384330273,0.0005966787011857377,1.3430486470460892,0.010254594963043928,0.0888671875,21.549246311187744,1425.5718996562337,60.0,,
31232,0.0,500.0,1.0,-0.012556395377032459,0.062475779093801975,1.4011657685041428,0.007805097266100347,0.076171875,21.761778354644775,1435.1768265911928,61.0,,
31744,4.5,500.0,1.0,-0.011573194526135921,0.0010026478412328288,1.5150589793920517,0.0016895440639927983,0.1640625,21.97088313102722,1444.8213032989652,62.0,,
32256,0.0,500.0,1.0,-0.01210944470949471,0.0006334473237075144,1.3939357474446297,-0.0017766808159649372,0.1220703125,22.178346157073975,1454.3915840952673,63.0,,
32768,0.0,500.0,1.0,-0.006621252279728651,0.00037814213646925054,1.3831989765167236,0.012858667527325451,0.11572265625,22.37830138206482,1464.2755694702569,64.0,,
33280,0.0,500.0,1.0,-0.009568523848429322,0.011077609582571313,1.2974760308861732,0.014081020897720009,0.1806640625,22.582776069641113,1473.6895011211475,65.0,,
33792,5.5,500.0,1.0,-0.0062063722289167345,0.030080705881118774,1.2739755064249039,0.010428392852190882,0.10302734375,22.785068035125732,1483.0765459162049,66.0,,
34304,1.0,500.0,1.0,-0.006165484664961696,0.0045149111829232424,1.3722696751356125,0.007672922336496413,0.041015625,23.001235961914062,1491.3981169012525,67.0,,
34816,0.0,500.0,1.0,-0.0051774755120277405,0.001841937264543958,1.3406349942088127,0.003016721981111914,0.060546875,23.207207202911377,1500.2236027621748,68.0,,
35328,0.0,500.0,1.0,-0.0075568658648990095,0.0006643878605245845,1.424221396446228,0.005035431124269962,0.08349609375,23.412374019622803,1508.9456528581961,69.0,,
35840,0.0,500.0,1.0,-0.0020950279431417584,0.00038832180234749103,1.3778953775763512,0.0010361012537032366,0.01708984375,23.608383178710938,1518.1048074617422,70.0,,
