step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,1.0,500.0,1.0,1.0,500.0,1.0,0.49775,8.0,0.05496406555175781,9096.85255231287,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,13.0,0.10583090782165527,9449.03545271657,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.49325,18.0,0.156113862991333,9608.371551751785,3.0,,,
2000,1.0,500.0,1.0,1.0,500.0,1.0,0.491,20.0,0.21227693557739258,9421.654757545875,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.48875,22.0,0.26231980323791504,9530.351765827554,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,23.0,0.31374478340148926,9561.91197021751,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,26.0,0.3661189079284668,9559.735714834587,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,26.0,0.4197220802307129,9530.115732299048,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,28.0,0.4708108901977539,9557.977722456404,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,28.0,0.5212819576263428,9591.738073513034,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.47525,28.0,0.57234787940979,9609.540277622145,11.0,,,
6000,2.0,500.0,2.0,2.0,500.0,1.0,0.473,34.0,0.6380081176757812,9404.269058295964,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,36.0,0.6927618980407715,9382.733112751897,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,37.0,0.7461609840393066,9381.353554705898,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,37.0,0.8017721176147461,9354.278896991742,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,37.0,0.8542029857635498,9365.455440136408,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.46175,38.0,0.9054479598999023,9387.618478857337,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,38.0,0.9582548141479492,9392.073869206202,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.45725,39.0,1.009793996810913,9407.859454505058,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,39.0,1.0648200511932373,9391.258164977266,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.45275,39.0,1.118454933166504,9387.950903191975,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,39.0,1.169179916381836,9408.303928142032,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.44825,42.0,1.224437952041626,9392.064318836996,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,42.0,1.2774999141693115,9393.347010753378,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.44375,42.0,1.3301730155944824,9397.273778263714,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,42.0,1.3808598518371582,9414.42390602074,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.43925,42.0,1.4266910552978516,9462.455063322446,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,42.0,1.4772529602050781,9477.04988728299,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.43474999999999997,42.0,1.531397819519043,9468.473714135187,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,42.0,1.5830368995666504,9475.45821838151,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.43025,42.0,1.6352660655975342,9478.579862987755,31.0,,,
16000,1.0,500.0,1.0,1.0,500.0,1.0,0.428,44.0,1.6931610107421875,9449.780557483125,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.42574999999999996,44.0,1.7448320388793945,9456.497606839568,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.4235,44.0,1.7971489429473877,9459.427426265182,34.0,,,
17500,0.0,500.0,0.0,0.0,500.0,1.0,0.42125,45.0,1.8500139713287354,9459.388021502873,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.419,45.0,1.90960693359375,9426.023588071723,36.0,,,
18500,0.0,500.0,0.0,0.0,500.0,1.0,0.41675,45.0,1.9669890403747559,9405.237965370326,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.4145,45.0,2.021005153656006,9401.262518123187,38.0,,,
19500,1.0,500.0,1.0,1.0,500.0,1.0,0.41225,46.0,2.0830249786376953,9361.385581056766,39.0,,,
20000,0.0,500.0,0.0,0.0,500.0,1.0,0.41,46.0,2.1359617710113525,9363.463462424348,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.40775,46.0,2.1859920024871826,9377.893412544725,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,46.0,2.2395288944244385,9376.97211778865,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.40325,46.0,2.2944509983062744,9370.433282676746,43.0,,,
22000,1.0,500.0,1.0,1.0,500.0,1.0,0.401,47.0,2.3536319732666016,9347.255751911902,44.0,,,
22500,0.0,500.0,0.0,0.0,500.0,1.0,0.39875,47.0,2.4031569957733154,9362.684185666236,45.0,,,
23000,1.0,500.0,1.0,1.0,500.0,1.0,0.39649999999999996,47.0,2.462841749191284,9338.805470368707,46.0,,,
23500,0.0,500.0,0.0,0.0,500.0,1.0,0.39425,47.0,2.517261028289795,9335.543567353321,47.0,,,
24000,1.0,500.0,1.0,1.0,500.0,1.0,0.392,48.0,2.577302932739258,9312.060175437688,48.0,,,
24500,0.0,500.0,0.0,0.0,500.0,1.0,0.38975,48.0,2.6309309005737305,9312.293224674679,49.0,,,
25000,1.0,500.0,1.0,1.0,500.0,1.0,0.3875,48.0,2.6894259452819824,9295.664022226418,50.0,0.4,500.0,0.4
25500,0.0,500.0,0.0,0.0,500.0,1.0,0.36275,51.0,3.3005869388580322,7725.898596939466,51.0,,,
26000,0.0,500.0,0.0,0.0,500.0,1.0,0.3605,51.0,3.3488309383392334,7763.903427413398,52.0,,,
26500,0.0,500.0,0.0,0.0,500.0,1.0,0.35824999999999996,51.0,3.4007408618927,7792.419674473898,53.0,,,
27000,0.0,500.0,0.0,0.0,500.0,1.0,0.356,51.0,3.4543910026550293,7816.138931362409,54.0,,,
27500,0.0,500.0,0.0,0.0,500.0,1.0,0.35375,51.0,3.507866859436035,7839.522166021208,55.0,,,
28000,0.0,500.0,0.0,0.0,500.0,1.0,0.3515,51.0,3.560436964035034,7864.2032657327745,56.0,,,
28500,0.0,500.0,0.0,0.0,500.0,1.0,0.34924999999999995,51.0,3.612623929977417,7889.002717251601,57.0,,,
29000,0.0,500.0,0.0,0.0,500.0,1.0,0.347,51.0,3.664263963699341,7914.276997316098,58.0,,,
29500,0.0,500.0,0.0,0.0,500.0,1.0,0.34475,51.0,3.7172470092773438,7935.980559369657,59.0,,,
30000,1.0,500.0,1.0,1.0,500.0,1.0,0.3425,51.0,3.774562120437622,7947.941785767141,60.0,,,
30500,0.0,500.0,0.0,0.0,500.0,1.0,0.34025,51.0,3.825187921524048,7973.464474353997,61.0,,,
31000,0.0,500.0,0.0,0.0,500.0,1.0,0.33799999999999997,51.0,3.876814842224121,7996.254982921846,62.0,,,
31500,0.0,500.0,0.0,0.0,500.0,1.0,0.33575,51.0,3.928602933883667,8018.117516615583,63.0,,,
32000,1.0,500.0,1.0,1.0,500.0,1.0,0.3335,51.0,3.986157178878784,8027.781786818771,64.0,,,
32500,0.0,500.0,0.0,0.0,500.0,1.0,0.33125,51.0,4.03850793838501,8047.526585523236,65.0,,,
33000,0.0,500.0,0.0,0.0,500.0,1.0,0.32899999999999996,51.0,4.091334819793701,8065.827279729692,66.0,,,
33500,0.0,500.0,0.0,0.0,500.0,1.0,0.32675,51.0,4.1442718505859375,8083.44655171779,67.0,,,
34000,0.0,500.0,0.0,0.0,500.0,1.0,0.3245,51.0,4.1969428062438965,8101.1349378927325,68.0,,,
34500,0.0,500.0,0.0,0.0,500.0,1.0,0.32225,51.0,4.250521898269653,8116.6503374667045,69.0,,,
35000,1.0,500.0,1.0,1.0,500.0,1.0,0.31999999999999995,51.0,4.308938980102539,8122.649255795939,70.0,,,
35500,0.0,500.0,0.0,0.0,500.0,1.0,0.31775,51.0,4.362573862075806,8137.398041235305,71.0,,,
36000,0.0,500.0,0.0,0.0,500.0,1.0,0.3155,51.0,4.415672779083252,8152.778025248973,72.0,,,
36500,0.0,500.0,0.0,0.0,500.0,1.0,0.31325000000000003,51.0,4.470117807388306,8165.332900102101,73.0,,,
37000,0.0,500.0,0.0,0.0,500.0,1.0,0.311,51.0,4.525084018707275,8176.643758886526,74.0,,,
37500,0.0,500.0,0.0,0.0,500.0,1.0,0.30874999999999997,51.0,4.578017950057983,8191.317816813069,75.0,,,
38000,1.0,500.0,1.0,1.0,500.0,1.0,0.3065,51.0,4.635488986968994,8197.624912241901,76.0,,,
38500,1.0,500.0,1.0,1.0,500.0,1.0,0.30425,51.0,4.689582824707031,8209.6854750412,77.0,,,
39000,0.0,500.0,0.0,0.0,500.0,1.0,0.302,51.0,4.7464048862457275,8216.745291371024,78.0,,,
39500,0.0,500.0,0.0,0.0,500.0,1.0,0.29974999999999996,51.0,4.803415060043335,8223.31601709298,79.0,,,
40000,0.0,500.0,0.0,0.0,500.0,1.0,0.2975,51.0,4.859172821044922,8231.853748185551,80.0,,,
40500,0.0,500.0,0.0,0.0,500.0,1.0,0.29525,51.0,4.915488004684448,8239.263316562587,81.0,,,
41000,2.0,500.0,2.0,2.0,500.0,1.0,0.293,52.0,4.978940010070801,8234.684474420284,82.0,,,
41500,0.0,500.0,0.0,0.0,500.0,1.0,0.29074999999999995,52.0,5.030874967575073,8249.062095058063,83.0,,,
42000,0.0,500.0,0.0,0.0,500.0,1.0,0.2885,52.0,5.085949897766113,8258.044385857504,84.0,,,
42500,0.0,500.0,0.0,0.0,500.0,1.0,0.28625,52.0,5.1418609619140625,8265.489929579764,85.0,,,
43000,0.0,500.0,0.0,0.0,500.0,1.0,0.28400000000000003,52.0,5.1954498291015625,8276.47295507344,86.0,,,
43500,0.0,500.0,0.0,0.0,500.0,1.0,0.28175,52.0,5.249469041824341,8286.552345279191,87.0,,,
44000,0.0,500.0,0.0,0.0,500.0,1.0,0.27949999999999997,52.0,5.3029398918151855,8297.284317310805,88.0,,,
44500,0.0,500.0,0.0,0.0,500.0,1.0,0.27725,52.0,5.358284950256348,8304.896139924596,89.0,,,
45000,0.0,500.0,0.0,0.0,500.0,1.0,0.275,52.0,5.410922050476074,8316.512339341632,90.0,,,
45500,0.0,500.0,0.0,0.0,500.0,1.0,0.27275,52.0,5.464993953704834,8325.718268938723,91.0,,,
