step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/message_grounding,loss/message_grounding_acc,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,0.003140200162306428,0.015485515759792179,3.6750074326992035,1.906457006931305,0.5710941571742296,0.019375255913473666,0.22705078125,0.45566391944885254,1123.6351577260905,1.0,,
1024,0.0,500.0,1.0,0.015963465673848987,0.004032606477267109,3.5871679931879044,1.429204300045967,0.8513050712645054,0.012713528936728835,0.24609375,0.9272148609161377,1104.3826443724527,2.0,,
1536,0.0,500.0,1.0,-0.002804458956234157,0.008656162768602371,3.599289193749428,1.617936797440052,0.7294939532876015,0.0024565153289586306,0.126953125,1.3786211013793945,1114.1567457970418,3.0,,
2048,0.5,500.0,1.0,-3.43151914421469e-05,0.007498732767999172,3.5561715215444565,1.583396777510643,0.6806122697889805,0.00432508799713105,0.1494140625,1.8954780101776123,1080.4662407073222,4.0,,
2560,0.0,500.0,1.0,0.014193079201504588,0.00433181163680274,3.3121488988399506,1.535543017089367,0.2465458158403635,0.031610227772034705,0.3212890625,2.4464430809020996,1046.4171514900022,5.0,,
3072,0.5,500.0,1.0,0.006704640458337963,0.004166179787716828,3.3153125196695328,1.067067489027977,0.8888987675309181,0.0317099797539413,0.37841796875,2.9192850589752197,1052.3124456637986,6.0,,
3584,0.5,500.0,1.0,0.0005915970541536808,0.0020823425002163276,3.2553657591342926,0.9177301041781902,0.9044130332767963,0.0033052170765586197,0.25146484375,3.392573118209839,1056.4252781355444,7.0,,
4096,2.5,500.0,1.0,0.018451700918376446,0.028970932587981224,3.366338789463043,2.414738565683365,0.11724390648305416,0.017484429525211453,0.41552734375,3.8887031078338623,1053.30746174696,8.0,,
4608,0.0,500.0,1.0,-0.011925568920560181,0.004995097246137448,3.418733909726143,1.2739627957344055,0.6857675462961197,0.027086746180430055,0.20458984375,4.384266138076782,1051.0310859051458,9.0,,
5120,0.0,500.0,1.0,0.003342827782034874,0.0025558985871612094,3.1607478708028793,0.8487519584596157,0.90290417522192,0.02032860496547073,0.33642578125,4.872699022293091,1050.7523605655679,10.0,,
5632,0.0,500.0,1.0,-0.002243220922537148,0.001783648334821919,3.1822629570961,0.9902806766331196,0.8134065233170986,0.018123657384421676,0.24169921875,5.360028028488159,1050.7407741277339,11.0,,
6144,0.0,500.0,1.0,-0.002424582839012146,0.0014984964982431848,3.20312562584877,1.1352740600705147,0.717975378036499,0.014553401211742312,0.13671875,5.83584189414978,1052.8043959105776,12.0,,
6656,0.0,500.0,1.0,-0.006915691774338484,0.0026523084816290066,3.165724128484726,1.0638706050813198,0.7716275006532669,0.012420164654031396,0.20703125,6.338316917419434,1050.1210473883825,13.0,,
7168,0.0,500.0,1.0,-0.0053420168987941,0.009853789728367701,3.1382579654455185,1.0926579274237156,0.6854903772473335,0.021263019647449255,0.2197265625,6.835206031799316,1048.68821315004,14.0,,
7680,0.0,500.0,1.0,-0.002362001163419336,0.0019266411545686424,2.9986282289028168,0.9639796167612076,0.7871527820825577,0.011397182999644428,0.14404296875,7.3351709842681885,1047.0103582413237,15.0,,
8192,0.0,500.0,1.0,-0.013553198892623186,0.0034369375425740145,3.033299148082733,1.2650380581617355,0.6308140531182289,0.028329312335699797,0.2470703125,7.817898988723755,1047.8518604315348,16.0,,
8704,0.0,500.0,1.0,-0.0033058749977499247,0.008870528632542118,3.031201884150505,1.5879368782043457,0.42303919047117233,-0.0014585850876756012,0.078125,8.292805910110474,1049.5844343092854,17.0,,
9216,1.0,500.0,1.0,0.002490296494215727,0.0015345308020187076,2.887795552611351,1.5577168837189674,0.395623791962862,0.02979294932447374,0.15087890625,8.761314868927002,1051.8969056443332,18.0,,
9728,0.0,500.0,1.0,-0.004918464459478855,0.0010540297444094904,2.8522272408008575,1.0683715157210827,0.6576547436416149,0.011345041741151363,0.12109375,9.243506908416748,1052.4144241339932,19.0,,
10240,0.0,500.0,1.0,0.000603335676714778,0.0008553701263736002,2.8989912271499634,0.6786550544202328,0.858172845095396,0.010921877110376954,0.1748046875,9.744139909744263,1050.888030636739,20.0,,
10752,0.0,500.0,1.0,-0.009102404350414872,0.002159863659471739,2.875107377767563,1.4537206441164017,0.5632922071963549,-0.0001227406319230795,0.06982421875,10.237839937210083,1050.2215375453536,21.0,,
11264,0.5,500.0,1.0,-0.007212616503238678,0.0016982239721983206,2.7915041148662567,0.8282375559210777,0.8048386983573437,0.01009350677486509,0.1025390625,10.706411838531494,1052.079834951033,22.0,,
11776,0.0,500.0,1.0,-0.009319297038018703,0.001377351309201913,2.679130584001541,0.5957105960696936,0.8869810625910759,0.019000220694579184,0.19970703125,11.180318117141724,1053.279511067308,23.0,,
12288,0.0,500.0,1.0,-0.010993993142619729,0.0009134871033893432,2.709579348564148,0.7899140864610672,0.7326998896896839,0.007793128082994372,0.14599609375,11.650897026062012,1054.6827400939899,24.0,,
