step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,1.0,500.0,1.0,1.0,500.0,1.0,0.4985,13.0,0.14643096923828125,3414.5782316469545,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,30.0,0.2754948139190674,3629.832394208959,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,42.0,0.414414644241333,3619.563210045444,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,62.0,0.5594117641448975,3575.1840204096334,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,83.0,0.7016048431396484,3563.2593253099826,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,94.0,0.8524799346923828,3519.144413742183,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,100.0,1.014577865600586,3449.7105827635537,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,105.0,1.1708948612213135,3416.1905842064766,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,114.0,1.3293907642364502,3385.009224571094,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,118.0,1.4909727573394775,3353.5153311064537,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,123.0,1.6495537757873535,3334.2350402458255,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,127.0,1.8118157386779785,3311.5950324937567,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,136.0,1.9726369380950928,3295.081763133172,13.0,,,
7000,1.0,500.0,1.0,1.0,500.0,1.0,0.479,140.0,2.161888837814331,3237.9093122461363,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,145.0,2.3209667205810547,3231.4121238767148,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.476,155.0,2.4837517738342285,3220.9337842364994,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,166.0,2.72078275680542,3124.100951735004,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,171.0,2.8825597763061523,3122.2249314576306,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,171.0,3.0400798320770264,3124.917937931078,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.47,177.0,3.207798957824707,3117.4023470539637,20.0,,,
10500,1.0,500.0,1.0,1.0,500.0,1.0,0.46849999999999997,182.0,3.392380714416504,3095.1714692217324,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.46699999999999997,184.0,3.557849645614624,3091.755159906352,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.4655,189.0,3.7215957641601562,3090.0723046677203,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,190.0,3.886932849884033,3087.267123834676,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.4625,194.0,4.05321478843689,3083.971773630232,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.461,197.0,4.219643831253052,3080.828742870358,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,199.0,4.382817983627319,3080.21004988829,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.458,209.0,4.54011082649231,3083.625165779577,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.4565,211.0,4.7028117179870605,3083.2618589728318,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,213.0,4.865798711776733,3082.74157821107,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.4535,215.0,5.031600713729858,3080.5306068314903,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.452,219.0,5.196424961090088,3079.0399399212292,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,221.0,5.36202597618103,3077.1950888144925,33.0,,,
