step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.49775,5.0,0.05300569534301758,9432.948606075872,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,8.0,0.10670804977416992,9371.364223377112,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.49325,12.0,0.15935182571411133,9413.13344405045,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,15.0,0.2119739055633545,9435.123604882783,4.0,,,
2500,1.0,500.0,1.0,1.0,500.0,1.0,0.48875,17.0,0.2721397876739502,9186.455319040822,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,19.0,0.3253777027130127,9220.054032547027,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,20.0,0.3789408206939697,9236.27070208564,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,22.0,0.4312448501586914,9275.473083395807,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,22.0,0.48375892639160156,9302.153933501295,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,22.0,0.5377938747406006,9297.242372668708,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.47525,23.0,0.5870218276977539,9369.327920173768,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,23.0,0.6402037143707275,9372.016852319503,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,24.0,0.6907908916473389,9409.50449491214,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,24.0,0.7439618110656738,9409.085111469612,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,24.0,0.7966818809509277,9414.046157354454,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,24.0,0.8493268489837646,9419.224188629087,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.46175,24.0,0.9019839763641357,9423.670733335184,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,25.0,0.9537279605865479,9436.65318825816,18.0,,,
9500,1.0,500.0,1.0,1.0,500.0,1.0,0.45725,27.0,1.0118358135223389,9388.875026007629,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,27.0,1.065248727798462,9387.47894181192,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.45275,27.0,1.1183288097381592,9389.00966206748,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,27.0,1.1706328392028809,9396.626877040482,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.44825,28.0,1.2208359241485596,9419.775231483607,23.0,,,
12000,1.0,500.0,1.0,1.0,500.0,1.0,0.446,30.0,1.2805399894714355,9371.046666768449,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.44375,30.0,1.3346707820892334,9365.605486944925,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,30.0,1.387570858001709,9368.890911071576,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.43925,30.0,1.440999984741211,9368.494200521774,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,30.0,1.493635892868042,9373.100945718139,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.43474999999999997,30.0,1.5478827953338623,9367.634321998197,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,30.0,1.6015598773956299,9365.868995414763,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.43025,31.0,1.6530678272247314,9376.505757795989,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,32.0,1.7038910388946533,9390.27181596043,32.0,,,
16500,1.0,500.0,1.0,1.0,500.0,1.0,0.42574999999999996,33.0,1.7637767791748047,9354.9252914644,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.4235,33.0,1.8188869953155518,9346.37503252407,34.0,,,
17500,0.0,500.0,0.0,0.0,500.0,1.0,0.42125,33.0,1.8718678951263428,9348.95034289737,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.419,33.0,1.9264228343963623,9343.743065441931,36.0,,,
18500,0.0,500.0,0.0,0.0,500.0,1.0,0.41675,34.0,1.974431037902832,9369.787875523887,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.4145,34.0,2.0282468795776367,9367.695910843246,38.0,,,
19500,0.0,500.0,0.0,0.0,500.0,1.0,0.41225,34.0,2.082602024078369,9363.286779973958,39.0,,,
20000,1.0,500.0,1.0,1.0,500.0,1.0,0.41,35.0,2.1413869857788086,9339.741080347572,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.40775,36.0,2.1935460567474365,9345.598163731813,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,36.0,2.2470977306365967,9345.387925807196,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.40325,36.0,2.3023366928100586,9338.33876997318,43.0,,,
22000,0.0,500.0,0.0,0.0,500.0,1.0,0.401,36.0,2.354943037033081,9342.051868786224,44.0,,,
22500,0.0,500.0,0.0,0.0,500.0,1.0,0.39875,36.0,2.408503770828247,9341.899428400147,45.0,,,
23000,0.0,500.0,0.0,0.0,500.0,1.0,0.39649999999999996,36.0,2.4612889289855957,9344.697296257413,46.0,,,
23500,0.0,500.0,0.0,0.0,500.0,1.0,0.39425,37.0,2.5115578174591064,9356.742590849248,47.0,,,
24000,0.0,500.0,0.0,0.0,500.0,1.0,0.392,37.0,2.5639150142669678,9360.68468200054,48.0,,,
24500,0.0,500.0,0.0,0.0,500.0,1.0,0.38975,37.0,2.6190249919891357,9354.626273112568,49.0,,,
25000,0.0,500.0,0.0,0.0,500.0,1.0,0.3875,37.0,2.670212745666504,9362.549871942816,50.0,0.5,500.0,0.5
