step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/message_grounding,loss/message_grounding_acc,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,-0.003316831775009632,0.11955534783191979,3.665019243955612,1.8324558585882187,0.681074105668813,0.022011824999935925,0.302734375,0.4146277904510498,1234.8424582033551,1.0,,
1024,0.0,500.0,1.0,0.014782704296521842,0.012124571192543954,3.554719999432564,1.3760501965880394,0.8201389163732529,0.05851581669412553,0.359375,0.7801558971405029,1312.558174274214,2.0,,
1536,0.5,500.0,1.0,-0.0014690867683384567,0.012716236291453242,3.230706349015236,0.97876862809062,0.8356930390000343,0.01760246034245938,0.4453125,1.1576979160308838,1326.7709812125327,3.0,,
2048,0.0,500.0,1.0,-0.003001344739459455,0.005944309406913817,3.250864699482918,1.6060390174388885,0.4406168758869171,0.010680383944418281,0.1162109375,1.527541160583496,1340.7167367049522,4.0,,
2560,0.0,500.0,1.0,-0.010381115949712694,0.008650398871395737,3.323984816670418,1.639677256345749,0.41475094854831696,0.003970249730627984,0.14599609375,1.9525439739227295,1311.1100360300054,5.0,,
3072,1.0,500.0,1.0,-0.006554127437993884,0.005492951851920225,3.334534913301468,1.4748112931847572,0.5505562145262957,0.021333557437174022,0.22900390625,2.3265018463134766,1320.4373789205554,6.0,,
3584,0.0,500.0,1.0,-0.005594514193944633,0.006177641887916252,3.2561608254909515,1.0931311622262,0.8005879260599613,0.015242057153955102,0.224609375,2.69058895111084,1332.050367084242,7.0,,
4096,0.0,500.0,1.0,-0.007644908037036657,0.014819992473348975,3.0520317554473877,1.1677583009004593,0.5898139141499996,0.02859063260257244,0.138671875,3.051974058151245,1342.0821808954631,8.0,,
4608,5.0,500.0,1.0,-0.006762959412299097,0.08466164185665548,3.257665738463402,2.0141925141215324,0.2950702114030719,0.022603246674407274,0.15576171875,3.437781810760498,1340.3992032236126,9.0,,
5120,0.0,500.0,1.0,-0.008192453649826348,0.005014025999116711,2.893344908952713,1.082639828324318,0.7754372321069241,0.01785628846846521,0.3115234375,3.8089921474456787,1344.1875965623838,10.0,,
5632,0.0,500.0,1.0,-0.003756657475605607,0.002741984535532538,3.0425955802202225,1.057565115392208,0.8311447575688362,0.006584403337910771,0.18505859375,4.160656929016113,1353.6323941353705,11.0,,
6144,0.0,500.0,1.0,-0.011498539242893457,0.016210602305363864,2.883995920419693,0.9043273702263832,0.8013060316443443,0.020021796983201057,0.20556640625,4.523615121841431,1358.2057346865881,12.0,,
6656,0.0,500.0,1.0,-0.0036589138326235116,0.004242753115249798,3.02615986764431,0.8703379929065704,0.8311930187046528,0.008982834406197071,0.1416015625,4.890869855880737,1360.903110516606,13.0,,
7168,0.0,500.0,1.0,-0.0019044714863412082,0.004571643148665316,2.7486954629421234,0.5662855170667171,0.9137369059026241,0.012331323872786015,0.1328125,5.261994123458862,1362.2212096444275,14.0,,
7680,0.0,500.0,1.0,-0.005504547152668238,0.016780472302343696,2.6904901266098022,0.9000506699085236,0.8376032114028931,0.01511343359015882,0.1513671875,5.620609760284424,1366.3997906895004,15.0,,
8192,0.0,500.0,1.0,-0.008452223963104188,0.0026520082392380573,2.8612207770347595,0.9544562250375748,0.7263759598135948,0.005272320122458041,0.11474609375,5.9789369106292725,1370.1432415913896,16.0,,
8704,0.0,500.0,1.0,-0.011818399652838707,0.012343035836238414,2.7185743302106857,0.8839612081646919,0.7735974863171577,0.01575993391452357,0.11767578125,6.340052127838135,1372.8593747332386,17.0,,
9216,0.5,500.0,1.0,-0.011387108126655221,0.00952263452927582,2.586649790406227,0.8592724427580833,0.8172909244894981,0.026619786221999675,0.23046875,6.717280149459839,1371.9838677178132,18.0,,
9728,0.0,500.0,1.0,-0.005330208339728415,0.0027691906798281707,2.4831746369600296,1.0453027486801147,0.6238490343093872,0.0036798925139009953,0.12890625,7.071807146072388,1375.6031236517579,19.0,,
10240,0.0,500.0,1.0,0.0024606366641819477,0.0022474208162748255,2.589299738407135,1.1120428182184696,0.5093662850558758,0.004532163846306503,0.10400390625,7.572305917739868,1352.2961316196227,20.0,,
10752,0.5,500.0,1.0,-0.006279659224674106,0.005600169868557714,2.5974950343370438,1.2768163084983826,0.512981116771698,0.019730844418518245,0.14208984375,7.938079118728638,1354.4838542402988,21.0,,
11264,0.0,500.0,1.0,-0.0034087480744346976,0.004043962362629827,2.5817470997571945,1.3107876777648926,0.5613542385399342,0.010307943914085627,0.11376953125,8.307875871658325,1355.821894068767,22.0,,
11776,0.0,500.0,1.0,-0.006978062738198787,0.0005938877457083436,2.3971801102161407,0.5796125344932079,0.8368482701480389,0.02088919875677675,0.24853515625,8.672559022903442,1357.8460485423795,23.0,,
12288,0.0,500.0,1.0,0.00016278563998639584,0.004268123491783626,2.790283054113388,2.2939620837569237,0.3355074981227517,0.047145924414508045,0.33447265625,9.031530141830444,1360.5667928944715,24.0,,
12800,0.5,500.0,1.0,0.006962832063436508,0.0013889556139474735,2.9935305267572403,1.3823210373520851,0.3650779761373997,0.051978758827317506,0.28125,9.401320934295654,1361.5108014562184,25.0,0.8166666666666667,500.0
13312,0.0,500.0,1.0,-0.007700011075939983,0.0014832600609224755,2.793314978480339,0.7880462147295475,0.8502934500575066,0.03546418802579865,0.2705078125,18.621846914291382,714.8592758424876,26.0,,
13824,0.0,500.0,1.0,0.004629779781680554,0.0017142431097454391,3.048340067267418,1.4949563518166542,0.3643031641840935,0.034862271102610976,0.4052734375,18.99727177619934,727.683435961544,27.0,,
14336,0.0,500.0,1.0,-0.005868080188520253,0.0029237742855912074,2.610897794365883,1.0943491272628307,0.6169698163866997,0.02210205706069246,0.22509765625,19.355963945388794,740.6502740162052,28.0,,
14848,2.0,500.0,1.0,-0.014277523499913514,0.004198494782031048,2.7962747365236282,1.154408447444439,0.49054026789963245,0.0077021989854983985,0.09228515625,19.736352920532227,752.3173131218813,29.0,,
15360,0.0,500.0,1.0,-0.005578445736318827,0.0009589863238943508,2.8417173624038696,0.9478668086230755,0.6400766223669052,0.011139001057017595,0.09326171875,20.10990285873413,763.8027944689373,30.0,,
15872,0.0,500.0,1.0,-0.005350038409233093,0.0012412317155394703,2.6731180548667908,0.8856829144060612,0.7208545356988907,0.007725298753939569,0.17724609375,20.483370780944824,774.8724645830915,31.0,,
16384,0.0,500.0,1.0,-0.003286707913503051,0.0009967069345293567,2.2842958867549896,0.5954878255724907,0.8155075423419476,0.006466427352279425,0.103515625,20.84535002708435,785.9786464948911,32.0,,
16896,0.0,500.0,1.0,-0.007259862031787634,0.0012109312592656352,2.463813230395317,0.5943046566098928,0.8915251530706882,0.024867847561836243,0.21142578125,21.215052843093872,796.4156452949939,33.0,,
17408,0.0,500.0,1.0,-0.014720357023179531,0.0006545987562276423,2.668324038386345,1.1056608632206917,0.6022808887064457,0.009357073227874935,0.18408203125,21.576841115951538,806.7909434217618,34.0,,
17920,0.0,500.0,1.0,-0.005591640481725335,0.00042728542030090466,2.5200215727090836,0.7789217345416546,0.6926751025021076,0.0228397895116359,0.173828125,21.951820850372314,816.3331926834701,35.0,,
18432,0.0,500.0,1.0,-0.009625260427128524,0.0009773800993571058,2.1618110686540604,0.6102662049233913,0.7546728886663914,0.011349698004778475,0.09814453125,22.306261777877808,826.3150582353472,36.0,,
18944,0.5,500.0,1.0,-0.015287675661966205,0.0006730687418894377,2.3043769001960754,0.5194832030683756,0.8236335664987564,0.010727143206167966,0.09716796875,22.66246485710144,835.9196636134558,37.0,,
19456,0.0,500.0,1.0,-0.0029782127821817994,0.0007899412630649749,2.2668271958827972,0.5356976371258497,0.8046403117477894,0.02640768379205838,0.16552734375,23.0236177444458,845.045301566195,38.0,,
19968,0.0,500.0,1.0,-0.013725991477258503,0.00042220732666464755,2.2814868837594986,0.4427918717265129,0.9297335706651211,0.01256550004472956,0.1728515625,23.40336298942566,853.2107120255384,39.0,,
20480,0.0,500.0,1.0,-0.004890540614724159,0.000965386483585462,2.607175037264824,1.0292386934161186,0.5853173136711121,0.006489399296697229,0.16064453125,23.77938485145569,861.2502017160587,40.0,,
20992,0.0,500.0,1.0,0.0016153629403561354,0.0004831778624065919,2.7702392488718033,1.4278400614857674,0.44343041256070137,0.017578954459168017,0.15283203125,24.139348030090332,869.6175213113842,41.0,,
21504,0.0,500.0,1.0,-0.01290199626237154,0.0054057233210187405,2.413135126233101,0.7848745211958885,0.7115254327654839,0.015333717339672148,0.17626953125,24.50643277168274,877.483891692631,42.0,,
22016,1.0,500.0,1.0,-0.007852524518966675,0.0019033578209928237,2.374965116381645,0.7935351245105267,0.653178010135889,0.00554142746841535,0.1279296875,24.87300992012024,885.1361403667856,43.0,,
22528,0.0,500.0,1.0,-0.010757253505289555,0.0008326803035743069,2.3386290073394775,0.5263509079813957,0.7719326242804527,0.01825663016643375,0.123046875,25.237749814987183,892.6310849876947,44.0,,
23040,0.0,500.0,1.0,-0.012200835044495761,0.00060503769236675,2.226551368832588,0.681408554315567,0.7117017433047295,0.004176135174930096,0.09912109375,25.576775074005127,900.8172427264542,45.0,,
23552,0.0,500.0,1.0,-0.014260829251725227,0.0016985260699584614,2.0022490471601486,0.679973915219307,0.8024135939776897,0.03443376990617253,0.18115234375,25.947016954421997,907.6958650534266,46.0,,
24064,0.0,500.0,1.0,-0.01525067025795579,0.0005994467919663293,1.8476808965206146,0.5701023750007153,0.8142674937844276,0.02145812034723349,0.1533203125,26.314173936843872,914.4881407926971,47.0,,
24576,0.0,500.0,1.0,-0.0007452679565176368,0.000347586460520688,2.0766481161117554,0.5947346054017544,0.7585737518966198,0.0024022675934247673,0.080078125,26.652812957763672,922.0790330441006,48.0,,
25088,0.0,500.0,1.0,-0.009491863544099033,0.0005240435611995053,1.8316085636615753,0.7238818295300007,0.7444875687360764,0.005759740772191435,0.09375,27.010605812072754,928.8203372612466,49.0,,
25600,0.0,500.0,1.0,-0.007616708986461163,0.0008022840429475764,2.3659592270851135,0.9939902573823929,0.5181634183973074,0.021365201799198985,0.15087890625,27.372880935668945,935.2322125012882,50.0,4.166666666666667,500.0
26112,0.0,500.0,1.0,0.010469630593433976,0.0005139385139045771,2.72201569378376,1.5776978358626366,0.23315873742103577,0.028312071051914245,0.18310546875,36.14257287979126,722.4720853949015,51.0,,
26624,0.0,500.0,1.0,0.007997770211659372,0.0003823161041509593,2.2786801010370255,0.681150272488594,0.7452985756099224,0.02891177433775738,0.24072265625,36.51314115524292,729.1621360869157,52.0,,
27136,0.0,500.0,1.0,-0.013579000951722264,0.00026545641867414815,1.731789730489254,0.41317713260650635,0.8345258720219135,0.023140364908613265,0.22265625,36.8898389339447,735.5955131327621,53.0,,
27648,0.0,500.0,1.0,-0.014647674543084577,0.000338980548804102,1.4693421125411987,0.2200915184803307,0.8865345567464828,0.01498327130684629,0.15234375,37.261520862579346,741.9986989249834,54.0,,
28160,0.0,500.0,1.0,-0.008714874624274671,0.0007956936933624092,1.9371620118618011,0.5383184086531401,0.7140485532581806,0.006283497175900266,0.1171875,37.63761591911316,748.1876657787926,55.0,,
28672,0.0,500.0,1.0,0.010946815484203398,0.000558795460165129,2.8054873794317245,1.2230542078614235,0.36110328137874603,0.027106201829155907,0.216796875,38.00146484375,754.4972310380716,56.0,,
29184,0.0,500.0,1.0,-0.009261536062695086,0.0005383089901442872,1.7955290153622627,0.6225589625537395,0.7886776030063629,0.01140923987259157,0.083984375,38.357218980789185,760.8476520317206,57.0,,
29696,0.0,500.0,1.0,-0.0021035176469013095,0.000515194271429209,2.3712267875671387,1.2194154635071754,0.4151494037359953,0.01428923720959574,0.1123046875,38.735849142074585,766.6283470663466,58.0,,
30208,0.0,500.0,1.0,-0.0073483597952872515,0.00035585190744313877,2.1463192999362946,0.6189187690615654,0.7190955765545368,-0.0004403417115099728,0.09814453125,39.08944010734558,772.7918311708792,59.0,,
30720,0.0,500.0,1.0,-0.005031096516177058,0.0003795509383053286,1.8667751923203468,0.5543271079659462,0.7378582395613194,0.008559234091080725,0.09716796875,39.44670915603638,778.7721880292526,60.0,,
31232,0.0,500.0,1.0,-0.010663373046554625,0.0002021709292421292,1.6611377969384193,0.44048313796520233,0.8377729058265686,0.005883470352273434,0.087890625,39.817378997802734,784.3811116177058,61.0,,
31744,0.0,500.0,1.0,-0.008975971140898764,0.1533419876359403,2.224296063184738,0.9205342195928097,0.6522615887224674,0.01668811636045575,0.1455078125,40.175108909606934,790.140981855787,62.0,,
32256,12.5,500.0,1.0,-0.00554087245836854,0.053216339787468314,2.6493302434682846,0.9956937283277512,0.7719741612672806,0.0010747225023806095,0.11572265625,40.53122806549072,795.8308084788466,63.0,,
32768,0.0,500.0,1.0,0.005070670624263585,0.002715847673243843,2.243120551109314,1.2749366611242294,0.50621722266078,0.011559003847651184,0.126953125,40.88917112350464,801.3857728009486,64.0,,
33280,0.5,500.0,1.0,0.002596575184725225,0.0016165601555258036,2.7186461985111237,1.0984126664698124,0.435898520052433,0.027588214608840644,0.20654296875,41.248029947280884,806.8264118925238,65.0,,
33792,0.0,500.0,1.0,-0.010970481904223561,0.002644549429533072,2.445401430130005,0.7559886239469051,0.6839783005416393,0.011835520213935524,0.1611328125,41.60433602333069,812.2230332206306,66.0,,
34304,0.0,500.0,1.0,-0.008097857818938792,0.0013082775330985896,2.1214263290166855,0.8252171874046326,0.670849584043026,0.007575962517876178,0.04736328125,41.95462989807129,817.6451581944953,67.0,,
34816,0.0,500.0,1.0,-0.006356102181598544,0.000569354994695459,1.6871090456843376,0.3332383232191205,0.8248902335762978,0.015205951873213053,0.1044921875,42.30742597579956,822.9288167972034,68.0,,
35328,0.0,500.0,1.0,-0.005213597556576133,0.08439944009296596,2.2585897743701935,0.6913979277014732,0.8306628540158272,0.005974247644189745,0.07177734375,42.67713809013367,827.7968387989756,69.0,,
35840,5.0,500.0,1.0,-0.006163862417452037,0.004142246827541385,2.2488642036914825,0.7177380360662937,0.8217976465821266,0.005250578164122999,0.09130859375,43.0336799621582,832.8360491483883,70.0,,
36352,0.0,500.0,1.0,-0.009908843436278403,0.0006701153524772963,1.8109806329011917,0.4277432430535555,0.8318781033158302,0.005989460332784802,0.068359375,43.385173082351685,837.8899383666939,71.0,,
36864,0.0,500.0,1.0,-0.005320097203366458,0.03827270690817386,2.1265038400888443,0.6843960769474506,0.7014276385307312,0.010499205673113465,0.1220703125,43.73562717437744,842.8826195408216,72.0,,
37376,3.0,500.0,1.0,-0.009762581321410835,0.002281131750351051,2.7682666778564453,1.2626045793294907,0.4770489577203989,0.03056882310193032,0.2607421875,44.08747982978821,847.7690297631048,73.0,,
37888,3.5,500.0,1.0,-0.0032409477280452847,0.05577376764267683,2.4996503740549088,0.8911267146468163,0.5939058121293783,0.018167857226217166,0.2763671875,44.442453145980835,852.518196408931,74.0,,
