step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,-0.005210177565459162,0.07380436517996714,1.607186183333397,-0.0016459875041618943,0.06005859375,0.1710338592529297,2993.5593001081734,1.0,,
1024,0.0,500.0,1.0,-0.003555280389264226,0.016899647074751556,1.6062962412834167,0.0019020072068087757,0.00244140625,0.3259696960449219,3141.396308995799,2.0,,
1536,0.0,500.0,1.0,-0.006900200620293617,0.0120673451165203,1.6048103794455528,0.006699583202134818,0.04150390625,0.47510194778442383,3232.9903237882654,3.0,,
2048,0.0,500.0,1.0,-0.003785293665714562,0.009605097497114912,1.6000673919916153,0.0005185779882594943,0.009765625,0.6173927783966064,3317.1751786905206,4.0,,
2560,0.0,500.0,1.0,-0.005139247281476855,0.012293213949305937,1.5992897376418114,0.004802188137546182,0.041015625,0.8034718036651611,3186.1727920284984,5.0,,
3072,0.0,500.0,1.0,-0.004293955396860838,0.002516792264941614,1.6003186851739883,0.002088746812660247,0.01025390625,0.9509868621826172,3230.3285378195756,6.0,,
3584,1.0,500.0,1.0,-0.002267385832965374,0.010749079927336425,1.5943353697657585,0.0009976624860428274,0.00439453125,1.096181869506836,3269.530449005159,7.0,,
4096,0.0,500.0,1.0,-0.003192729433067143,0.012799529416952282,1.601383000612259,0.0005150584620423615,0.00390625,1.2404837608337402,3301.937622502242,8.0,,
4608,0.0,500.0,1.0,-0.0048917310778051615,0.0046230712468968704,1.5954325571656227,0.0050362812471576035,0.01513671875,1.3920466899871826,3310.233796858084,9.0,,
5120,0.0,500.0,1.0,-0.0022889089304953814,0.007812986914359499,1.6020229384303093,0.0005334789166226983,0.00439453125,1.5421068668365479,3320.1330660715375,10.0,,
5632,0.0,500.0,1.0,-0.003941030736314133,0.003960152869694866,1.602930411696434,-0.0011903567938134074,0.017578125,1.7081499099731445,3297.134500383837,11.0,,
6144,0.0,500.0,1.0,-0.0018984806956723332,0.0020145656453678384,1.602974757552147,0.0012851249775849283,0.00341796875,1.8653807640075684,3293.6975220009676,12.0,,
6656,0.0,500.0,1.0,-0.0032180679263547063,0.010204477235674858,1.5985517278313637,0.0004084953689016402,0.00390625,2.016035795211792,3301.5286810920747,13.0,,
7168,1.0,500.0,1.0,-0.005714581115171313,0.002001337030378636,1.5965216681361198,0.0046447993372567,0.03564453125,2.167088747024536,3307.6633385881555,14.0,,
7680,0.0,500.0,1.0,-0.0067156803561374545,0.006788250553654507,1.578491136431694,0.0057237904402427375,0.02490234375,2.3128068447113037,3320.6404666095914,15.0,,
8192,0.0,500.0,1.0,-0.004299917607568204,0.00434618882718496,1.5565087795257568,0.0024177482118830085,0.05078125,2.456824779510498,3334.3851251908113,16.0,,
8704,0.0,500.0,1.0,-0.002908525464590639,0.003774037366383709,1.520150139927864,0.0022349771461449564,0.05615234375,2.5972578525543213,3351.226753031044,17.0,,
9216,0.0,500.0,1.0,-0.00825654115760699,0.0045331385772442445,1.5185276791453362,0.0025744944578036666,0.12060546875,2.741722822189331,3361.390117707378,18.0,,
9728,0.0,500.0,1.0,-0.005198681494221091,0.0029315418141777627,1.5398695468902588,0.007181136577855796,0.12890625,2.8841097354888916,3372.964586020159,19.0,,
10240,0.0,500.0,1.0,-0.002733221626840532,0.002398535387328593,1.5355554670095444,0.00031387951457872987,0.0078125,3.0294189453125,3380.1861627110447,20.0,,
10752,0.0,500.0,1.0,-0.002295468468219042,0.0027370014649932273,1.525602601468563,-0.00029440142679959536,0.00146484375,3.172308921813965,3389.329433229307,21.0,,
11264,0.0,500.0,1.0,-0.0088031105697155,0.004180923831881955,1.5246584340929985,0.009450226556509733,0.08447265625,3.3208818435668945,3391.8701509420634,22.0,,
11776,0.0,500.0,1.0,-0.004735577967949212,0.0022420077038987074,1.5369636118412018,0.0011713363346643746,0.0224609375,3.4689929485321045,3394.6451245981875,23.0,,
12288,0.0,500.0,1.0,-0.008705678803380579,0.0021253913728287444,1.5618893131613731,0.001685404684394598,0.02783203125,3.6198198795318604,3394.6440455454836,24.0,,
12800,0.0,500.0,1.0,-0.003241061931475997,0.0014819073294347618,1.544073462486267,0.008828278514556587,0.0693359375,3.771143913269043,3394.195579479816,25.0,0.0,500.0
13312,0.0,500.0,1.0,-0.0012527447543106973,0.0023142604950407986,1.5454219207167625,0.0013478898908942938,0.0,7.327395677566528,1816.74370892183,26.0,,
13824,0.0,500.0,1.0,-0.0066784145892597735,0.016489642206579447,1.470820628106594,0.005333381704986095,0.0458984375,7.479617595672607,1848.2228300010934,27.0,,
14336,6.0,500.0,1.0,-0.008725435996893793,0.02836806047707796,1.3894415646791458,0.00425777566852048,0.06005859375,7.628255844116211,1879.3286818057595,28.0,,
14848,0.0,500.0,1.0,-0.001964429276995361,0.0013496664469130337,1.5516548678278923,0.00013300529099069536,0.0,7.778907775878906,1908.7512576047202,29.0,,
15360,0.0,500.0,1.0,-0.003919529146514833,0.0029542006668634713,1.4433409571647644,0.0025835797132458538,0.01318359375,7.930717945098877,1936.772951242373,30.0,,
15872,0.0,500.0,1.0,-0.006998517666943371,0.013233652396593243,1.42698023468256,0.009319488104665652,0.1904296875,8.07328176498413,1965.991087892025,31.0,,
16384,0.0,500.0,1.0,-0.0028000634629279375,0.006234636370209046,1.4910752400755882,0.006990245368797332,0.04833984375,8.216843843460083,1993.952947400879,32.0,,
16896,0.0,500.0,1.0,-0.0021000077249482274,0.004523014496953692,1.4878870025277138,0.001025040342938155,0.02099609375,8.369748830795288,2018.6985704796298,33.0,,
17408,0.0,500.0,1.0,-0.00713168756919913,0.0014542443968821317,1.5222929492592812,0.006163739075418562,0.02734375,8.512346744537354,2045.0294757049544,34.0,,
17920,0.0,500.0,1.0,-0.006126439664512873,0.0012573736421472859,1.3908830285072327,0.013775105762761086,0.14501953125,8.65276575088501,2071.014114552579,35.0,,
18432,0.0,500.0,1.0,-0.006886123213917017,0.0008827792444208171,1.5050769448280334,0.0033203650964424014,0.08349609375,8.798739910125732,2094.845419716084,36.0,,
18944,0.0,500.0,1.0,-0.006254121253732592,0.0006470843800343573,1.438229225575924,0.0028585883846972138,0.03515625,8.973681688308716,2111.0621769302365,37.0,,
19456,0.0,500.0,1.0,-0.003727054630871862,0.001106833395169815,1.4349477738142014,0.0056212134077213705,0.048828125,9.124237775802612,2132.3425011563286,38.0,,
19968,0.0,500.0,1.0,-0.004577314248308539,0.0038064709151512943,1.4771888107061386,0.005762717337347567,0.091796875,9.267715692520142,2154.5762367436373,39.0,,
20480,1.0,500.0,1.0,-0.003763871849514544,0.0008243073207268026,1.4628722667694092,0.003626307036029175,0.03271484375,9.408084869384766,2176.851110967845,40.0,,
20992,0.0,500.0,1.0,-0.006594400620087981,0.001095494477340253,1.3944079503417015,-0.0007305412727873772,0.072265625,9.552108764648438,2197.629917876318,41.0,,
21504,2.0,500.0,1.0,-0.004904736764729023,0.021408427390269935,1.4650209620594978,0.010656490339897573,0.12939453125,9.703575611114502,2216.0903219396014,42.0,,
22016,0.0,500.0,1.0,-0.0036833800841122866,0.001416563773091184,1.443382352590561,0.0018468868511263281,0.01806640625,9.856217861175537,2233.7168587479036,43.0,,
22528,0.0,500.0,1.0,-0.004562539281323552,0.001658013163250871,1.4671777114272118,0.004967785265762359,0.11962890625,10.00560188293457,2251.5387143699445,44.0,,
23040,0.0,500.0,1.0,-0.007144279661588371,0.005060305193183012,1.4829778969287872,0.007582059857668355,0.09375,10.152399778366089,2269.4141782218135,45.0,,
23552,0.0,500.0,1.0,-0.005021507386118174,0.0013435479304462206,1.5242524594068527,0.000915178912691772,0.0166015625,10.29358172416687,2288.027688623245,46.0,,
24064,0.0,500.0,1.0,-0.006532931700348854,0.0019178179391019512,1.5059556141495705,0.005453738267533481,0.06591796875,10.434839725494385,2306.1207103360553,47.0,,
24576,0.0,500.0,1.0,-0.002166358521208167,0.0030819945604889654,1.532131388783455,0.0008248998201452196,0.01171875,10.578486919403076,2323.205595208769,48.0,,
25088,0.0,500.0,1.0,-0.007973600993864238,0.0013004717511648778,1.523714154958725,0.005715339968446642,0.07958984375,10.727881908416748,2338.579061008937,49.0,,
25600,0.0,500.0,1.0,-0.005421364854555577,0.0012536472459032666,1.4419068396091461,0.004005205788416788,0.07568359375,10.881869792938232,2352.5368789666154,50.0,0.0,500.0
26112,0.0,500.0,1.0,-0.0023409485584124923,0.0009919158874254208,1.4484654515981674,-0.001943308801855892,0.0,14.643733978271484,1783.1517588850795,51.0,,
26624,0.0,500.0,1.0,-0.00761400000192225,0.0008208777362597175,1.5301273092627525,0.003214542637579143,0.01904296875,14.791782855987549,1799.9182559134783,52.0,,
27136,0.0,500.0,1.0,-0.005403471179306507,0.0006513614534924272,1.5354294925928116,0.004170716856606305,0.02490234375,14.935425758361816,1816.888278849869,53.0,,
27648,0.0,500.0,1.0,-0.007233569980598986,0.0006781463325751247,1.4653244987130165,0.0033369203156325966,0.07666015625,15.076319932937622,1833.8692812956765,54.0,,
28160,0.0,500.0,1.0,-0.003559164935722947,0.0007431593621731736,1.385556623339653,0.009271770948544145,0.0732421875,15.217322826385498,1850.52261302974,55.0,,
28672,0.0,500.0,1.0,-0.0028714591171592474,0.003440110209339764,1.360584296286106,0.0012279801885597408,0.02685546875,15.382531642913818,1863.9324569963205,56.0,,
29184,0.0,500.0,1.0,-0.006199510884471238,0.0010011893027694896,1.3643673434853554,0.0016417602892033756,0.0068359375,15.535383701324463,1878.5503184908096,57.0,,
29696,0.0,500.0,1.0,-0.0028896714793518186,0.0006780940639146138,1.3756097704172134,0.0033969286014325917,0.0322265625,15.683797836303711,1893.418948009,58.0,,
30208,0.0,500.0,1.0,-0.0070432566571980715,0.0005189703133510193,1.453777752816677,0.0010390980169177055,0.07275390625,15.825559616088867,1908.8108561601446,59.0,,
30720,0.5,500.0,1.0,-0.005304113321471959,0.0017783934672479518,1.4961971640586853,0.00371528253890574,0.02734375,15.967053651809692,1923.961719544809,60.0,,
