step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.4985,28.0,0.1299757957458496,3846.870081701085,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,41.0,0.2572517395019531,3887.2429081957976,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,48.0,0.3880758285522461,3865.2239836629174,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,66.0,0.5115699768066406,3909.5335744379404,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,74.0,0.6426858901977539,3889.925137816161,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,87.0,0.775749921798706,3867.2256557164683,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,94.0,0.9189817905426025,3808.5629508866155,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,104.0,1.0636608600616455,3760.5971510206514,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,115.0,1.2212669849395752,3684.697986184116,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,126.0,1.3702290058135986,3649.025074484654,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,128.0,1.519345998764038,3619.978598998619,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,141.0,1.6619467735290527,3610.223922670718,12.0,,,
6500,1.0,500.0,1.0,1.0,500.0,1.0,0.4805,150.0,1.8253231048583984,3561.013380425185,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,162.0,1.9670569896697998,3558.615757835799,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,172.0,2.112182855606079,3550.828935143457,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.476,181.0,2.257894992828369,3543.1231414259614,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,189.0,2.4060637950897217,3532.740909591317,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,195.0,2.5478737354278564,3532.357147395555,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,202.0,2.768890857696533,3430.976693643729,19.0,,,
10000,1.0,500.0,1.0,1.0,500.0,1.0,0.47,223.0,2.9646189212799072,3373.114813583773,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,229.0,3.109304904937744,3376.960549390133,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.46699999999999997,238.0,3.2573277950286865,3377.001239110209,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.4655,247.0,3.4053289890289307,3377.0599072952887,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,254.0,3.5552279949188232,3375.3109553453537,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.4625,259.0,3.7078306674957275,3371.243490049267,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.461,266.0,3.854830741882324,3372.391907835638,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,270.0,4.0027759075164795,3372.6594523189456,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.458,279.0,4.150406837463379,3373.1632941691173,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.4565,281.0,4.296996831893921,3374.449776731406,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,286.0,4.447171926498413,3372.9300885856705,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.4535,294.0,4.595258951187134,3373.041685930615,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.452,299.0,4.745182037353516,3371.8411378214532,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,305.0,4.891371726989746,3373.2868653093456,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.449,319.0,5.0391459465026855,3373.5875444922362,34.0,,,
17500,1.0,500.0,1.0,1.0,500.0,1.0,0.4475,331.0,5.2163169384002686,3354.857499392449,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,334.0,5.368034839630127,3353.182409904078,36.0,,,
18500,0.0,500.0,0.0,0.0,500.0,1.0,0.4445,339.0,5.51824688911438,3352.51400884114,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.443,341.0,5.669134855270386,3351.4813962021735,38.0,,,
19500,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,341.0,5.823615074157715,3348.4355939889,39.0,,,
20000,0.0,500.0,0.0,0.0,500.0,1.0,0.44,347.0,5.978370904922485,3345.3929704382094,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.4385,352.0,6.131650686264038,3343.3085230904558,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,354.0,6.281236886978149,3343.290561694279,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.4355,355.0,6.434595823287964,3341.313206058354,43.0,,,
22000,0.0,500.0,0.0,0.0,500.0,1.0,0.434,359.0,6.583469867706299,3341.702846991972,44.0,,,
22500,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,362.0,6.737736940383911,3339.400187196677,45.0,,,
23000,0.0,500.0,0.0,0.0,500.0,1.0,0.431,366.0,6.890223741531372,3338.0628645432325,46.0,,,
23500,0.0,500.0,0.0,0.0,500.0,1.0,0.4295,367.0,7.040137052536011,3338.003198607446,47.0,,,
24000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,368.0,7.194865942001343,3335.7119081115356,48.0,,,
24500,0.0,500.0,0.0,0.0,500.0,1.0,0.4265,371.0,7.348521947860718,3334.003786588999,49.0,,,
25000,0.0,500.0,0.0,0.0,500.0,1.0,0.425,373.0,7.501920700073242,3332.4799074130337,50.0,0.0,500.0,0.0
25500,0.0,500.0,0.0,0.0,500.0,1.0,0.4085,411.0,9.173219919204712,2779.8308799524307,51.0,,,
26000,0.0,500.0,0.0,0.0,500.0,1.0,0.40700000000000003,414.0,9.324747085571289,2788.27937759634,52.0,,,
26500,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,414.0,9.476085662841797,2796.5133434698055,53.0,,,
27000,0.0,500.0,0.0,0.0,500.0,1.0,0.404,415.0,9.622622013092041,2805.888037924092,54.0,,,
27500,0.0,500.0,0.0,0.0,500.0,1.0,0.40249999999999997,416.0,9.77492380142212,2813.321163280999,55.0,,,
28000,0.0,500.0,0.0,0.0,500.0,1.0,0.401,418.0,9.925434827804565,2821.035096776047,56.0,,,
28500,0.0,500.0,0.0,0.0,500.0,1.0,0.39949999999999997,423.0,10.075865745544434,2828.541062350176,57.0,,,
29000,0.0,500.0,0.0,0.0,500.0,1.0,0.398,423.0,10.231212854385376,2834.4635589875165,58.0,,,
29500,1.0,500.0,1.0,1.0,500.0,1.0,0.39649999999999996,426.0,10.399464845657349,2836.684429229907,59.0,,,
