step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,2.0,500.0,1.0,-0.00384338793810457,0.06711130181793123,1.6076380759477615,0.0076116539421491325,0.02001953125,0.17266368865966797,2965.302108245743,1.0,,
1024,0.0,500.0,1.0,-0.005103632342070341,0.023947991721797734,1.6022588089108467,-0.0021364421700127423,0.0234375,0.3527669906616211,2902.76592512091,2.0,,
1536,2.0,500.0,1.0,-0.005762185784988105,0.01684296363964677,1.5964395478367805,0.00404362945118919,0.02294921875,0.5040948390960693,3047.0456764729392,3.0,,
2048,0.5,500.0,1.0,-0.004748478590045124,0.00900023803114891,1.5853603035211563,0.001341313123703003,0.01220703125,0.664700984954834,3081.0846476166425,4.0,,
2560,0.0,500.0,1.0,-0.004500604583881795,0.004770396641106345,1.56661706417799,0.003465567948296666,0.06494140625,0.8797459602355957,2909.930952469998,5.0,,
3072,1.0,500.0,1.0,-0.0027069012285210192,0.0044978607329539955,1.5691376775503159,0.0019135602051392198,0.0,1.0364186763763428,2964.0531090588916,6.0,,
3584,0.0,500.0,1.0,-0.0044999594101682305,0.00380209663126152,1.5890254601836205,0.00015225372044369578,0.001953125,1.1838269233703613,3027.4695812765717,7.0,,
4096,1.5,500.0,1.0,-0.008227930054999888,0.008078066603047773,1.5395244285464287,0.0015668714768253267,0.07275390625,1.333810806274414,3070.9002961528727,8.0,,
4608,0.0,500.0,1.0,-0.00528162473347038,0.029893313243519515,1.5540004968643188,0.004030495008919388,0.033203125,1.4839699268341064,3105.1842201618483,9.0,,
5120,6.0,500.0,1.0,-0.004647817055229098,0.023692181333899498,1.5277587994933128,0.0044087382848374546,0.01220703125,1.638765811920166,3124.3024248845054,10.0,,
5632,0.0,500.0,1.0,-0.007439007516950369,0.004926773792249151,1.5381265729665756,0.0075414220336824656,0.07470703125,1.8055238723754883,3119.316274998957,11.0,,
6144,2.0,500.0,1.0,-0.004219528869725764,0.018412353238090873,1.5331819653511047,0.004231191647704691,0.0263671875,1.9741897583007812,3112.162837521883,12.0,,
6656,0.0,500.0,1.0,-0.005179230938665569,0.002629636481287889,1.5223654061555862,0.007478793966583908,0.03466796875,2.138885736465454,3111.900690403011,13.0,,
7168,0.0,500.0,1.0,-0.011446753691416234,0.002971570640511345,1.4614639580249786,0.003131304489215836,0.0966796875,2.3048908710479736,3109.9086251926965,14.0,,
7680,0.0,500.0,1.0,-0.008414991199970245,0.0026609016276779585,1.4099412187933922,0.007666969788260758,0.06103515625,2.457772970199585,3124.78007249642,15.0,,
8192,0.0,500.0,1.0,-0.004244600888341665,0.0007925802183308406,1.2681366056203842,0.013996579451486468,0.0625,2.637152910232544,3106.3803574733292,16.0,,
8704,0.0,500.0,1.0,-0.0029974441276863217,0.001155383182776859,1.3677655830979347,0.0047042677470017225,0.05712890625,2.840317964553833,3064.4456390526875,17.0,,
9216,2.0,500.0,1.0,-0.0019771939842030406,0.01042004709597677,1.3839350566267967,0.001344189717201516,0.00927734375,3.035264015197754,3036.3091822836236,18.0,,
