step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,1.0,500.0,1.0,1.0,500.0,1.0,0.49775,8.0,0.05352592468261719,9341.26786159712,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,12.0,0.1067190170288086,9370.401150996846,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.49325,15.0,0.1596231460571289,9397.133417375147,3.0,,,
2000,1.0,500.0,1.0,1.0,500.0,1.0,0.491,19.0,0.21891307830810547,9136.046212758172,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.48875,23.0,0.27136993408203125,9212.516517191936,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,25.0,0.32436132431030273,9248.944849941565,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,26.0,0.3790912628173828,9232.60529400814,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,26.0,0.4329490661621094,9238.962068813604,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,29.0,0.48281002044677734,9320.436215958898,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,29.0,0.5364260673522949,9320.948970058676,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.47525,29.0,0.5892431735992432,9334.007157697964,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,32.0,0.641024112701416,9360.02231603221,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,32.0,0.6957340240478516,9342.650747741696,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,32.0,0.7495160102844238,9339.360205719506,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,32.0,0.8040621280670166,9327.63742775719,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,32.0,0.8595592975616455,9307.094952836875,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.46175,32.0,0.9124550819396973,9315.527052499612,17.0,,,
9000,1.0,500.0,1.0,1.0,500.0,1.0,0.4595,35.0,0.9705400466918945,9273.18767595081,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.45725,35.0,1.0241432189941406,9276.046380827867,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,35.0,1.0762622356414795,9291.415854649724,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.45275,36.0,1.1299011707305908,9292.848146365519,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,36.0,1.1838741302490234,9291.528312799766,22.0,,,
