step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.4985,16.0,0.07902789115905762,6326.880202252411,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,28.0,0.16149687767028809,6192.070177614203,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,40.0,0.24265694618225098,6181.566295956776,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,47.0,0.323732852935791,6177.933385082418,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,57.0,0.4064500331878662,6150.817556569049,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,75.0,0.4898560047149658,6124.248699871751,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,86.0,0.5784399509429932,6050.757722204659,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,93.0,0.6664619445800781,6001.84306475339,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,105.0,0.756782054901123,5946.229790805419,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,107.0,0.8449199199676514,5917.720581367557,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,109.0,0.9303989410400391,5911.4426697991175,11.0,,,
6000,1.0,500.0,1.0,1.0,500.0,1.0,0.482,121.0,1.02960205078125,5827.49422016717,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,125.0,1.112720012664795,5841.541381495863,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,129.0,1.1993677616119385,5836.4083344978935,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,137.0,1.2856791019439697,5833.4929677707805,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.476,137.0,1.3731129169464111,5826.177804656264,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,141.0,1.455272912979126,5840.8288398630575,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,144.0,1.5433290004730225,5831.549849216561,18.0,,,
9500,1.0,500.0,1.0,1.0,500.0,1.0,0.4715,152.0,1.6386520862579346,5797.447841228109,19.0,,,
