step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.4985,16.0,0.07631802558898926,6551.532172658005,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,24.0,0.15833497047424316,6315.7241701237,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,35.0,0.23998117446899414,6250.490286661222,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,50.0,0.3222060203552246,6207.208660455962,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,62.0,0.40294504165649414,6204.320047524547,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,77.0,0.48516297340393066,6183.489187049522,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,99.0,0.5695521831512451,6145.178797551149,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,103.0,0.6545889377593994,6110.7051605418965,8.0,,,
4500,1.0,500.0,1.0,1.0,500.0,1.0,0.4865,109.0,0.7527661323547363,5977.95225712865,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,122.0,0.8353140354156494,5985.772760913825,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,125.0,0.9213640689849854,5969.410122601198,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,130.0,1.0063440799713135,5962.175481939571,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,136.0,1.0911891460418701,5956.804119228829,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,141.0,1.1718800067901611,5973.307812609036,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,145.0,1.2587411403656006,5958.333893672237,15.0,,,
8000,1.0,500.0,1.0,1.0,500.0,1.0,0.476,153.0,1.3607091903686523,5879.287107506481,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,160.0,1.4469711780548096,5874.339536898523,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,163.0,1.5328519344329834,5871.408580196095,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,170.0,1.6195220947265625,5865.927998718637,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.47,181.0,1.7068862915039062,5858.621074980445,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,185.0,1.7941410541534424,5852.382662830476,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.46699999999999997,193.0,1.8782269954681396,5856.587103976907,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.4655,197.0,1.9603841304779053,5866.197252472409,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,198.0,2.0456902980804443,5865.990571133908,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.4625,203.0,2.1283700466156006,5873.038863649068,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.461,203.0,2.214812994003296,5869.570042797326,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,208.0,2.2994801998138428,5870.892039467401,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.458,213.0,2.3858630657196045,5867.897534084771,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.4565,213.0,2.4698030948638916,5870.913365585155,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,218.0,2.554469108581543,5872.0616153112405,30.0,,,
15500,1.0,500.0,1.0,1.0,500.0,1.0,0.4535,220.0,2.65401029586792,5840.218489028566,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.452,225.0,2.740541934967041,5838.261329211306,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,229.0,2.827636957168579,5835.261120834296,33.0,,,
17000,0.0,500.0,0.0,0.0,500.0,1.0,0.449,234.0,2.914107322692871,5833.69042986743,34.0,,,
17500,0.0,500.0,0.0,0.0,500.0,1.0,0.4475,234.0,3.001082181930542,5831.229849474687,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,236.0,3.088229179382324,5828.582969221272,36.0,,,
18500,0.0,500.0,0.0,0.0,500.0,1.0,0.4445,244.0,3.1730172634124756,5830.412652751804,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.443,248.0,3.2531120777130127,5840.561144563236,38.0,,,
19500,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,249.0,3.3405299186706543,5837.397201866678,39.0,,,
20000,0.0,500.0,0.0,0.0,500.0,1.0,0.44,250.0,3.424527168273926,5840.222318948825,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.4385,253.0,3.50931715965271,5841.592272050078,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,256.0,3.594367027282715,5842.475139739881,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.4355,261.0,3.677432060241699,5846.471028641359,43.0,,,
22000,0.0,500.0,0.0,0.0,500.0,1.0,0.434,262.0,3.763068914413452,5846.292082436957,44.0,,,
22500,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,262.0,3.849868059158325,5844.356132277179,45.0,,,
23000,0.0,500.0,0.0,0.0,500.0,1.0,0.431,265.0,3.936066150665283,5843.397727477849,46.0,,,
23500,0.0,500.0,0.0,0.0,500.0,1.0,0.4295,265.0,4.022535085678101,5842.0870171325,47.0,,,
24000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,271.0,4.106541156768799,5844.3344614824755,48.0,,,
24500,0.0,500.0,0.0,0.0,500.0,1.0,0.4265,273.0,4.190340280532837,5846.780538043708,49.0,,,
25000,0.0,500.0,0.0,0.0,500.0,1.0,0.425,278.0,4.272701978683472,5851.098467603195,50.0,0.0,500.0,0.0
25500,0.0,500.0,0.0,0.0,500.0,1.0,0.4085,306.0,5.198753118515015,4905.022304133551,51.0,,,
26000,0.0,500.0,0.0,0.0,500.0,1.0,0.40700000000000003,308.0,5.282516956329346,4921.896174672495,52.0,,,
26500,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,308.0,5.368952035903931,4935.786317848599,53.0,,,
27000,0.0,500.0,0.0,0.0,500.0,1.0,0.404,311.0,5.455789089202881,4948.871658809824,54.0,,,
27500,1.0,500.0,1.0,1.0,500.0,1.0,0.40249999999999997,314.0,5.556372165679932,4949.2725073132015,55.0,,,
28000,0.0,500.0,0.0,0.0,500.0,1.0,0.401,314.0,5.64319634437561,4961.727058798279,56.0,,,
28500,0.0,500.0,0.0,0.0,500.0,1.0,0.39949999999999997,316.0,5.725772142410278,4977.494614028223,57.0,,,
29000,1.0,500.0,1.0,1.0,500.0,1.0,0.398,319.0,5.82466721534729,4978.825214870392,58.0,,,
29500,0.0,500.0,0.0,0.0,500.0,1.0,0.39649999999999996,323.0,5.90879225730896,4992.560021637176,59.0,,,
30000,0.0,500.0,0.0,0.0,500.0,1.0,0.395,324.0,5.994430065155029,5004.645925287667,60.0,,,
30500,0.0,500.0,0.0,0.0,500.0,1.0,0.3935,328.0,6.079482078552246,5016.874728128683,61.0,,,
31000,0.0,500.0,0.0,0.0,500.0,1.0,0.392,329.0,6.163480043411255,5029.626084883478,62.0,,,
31500,0.0,500.0,0.0,0.0,500.0,1.0,0.39049999999999996,330.0,6.2507240772247314,5039.4161717638535,63.0,,,
32000,0.0,500.0,0.0,0.0,500.0,1.0,0.389,334.0,6.335422992706299,5050.965032143904,64.0,,,
32500,1.0,500.0,1.0,1.0,500.0,1.0,0.3875,335.0,6.435981035232544,5049.735203084811,65.0,,,
33000,0.0,500.0,0.0,0.0,500.0,1.0,0.386,336.0,6.521761178970337,5059.982893334049,66.0,,,
33500,0.0,500.0,0.0,0.0,500.0,1.0,0.3845,336.0,6.607103109359741,5070.300772594769,67.0,,,
34000,1.0,500.0,1.0,1.0,500.0,1.0,0.383,338.0,6.7067530155181885,5069.51723454409,68.0,,,
34500,0.0,500.0,0.0,0.0,500.0,1.0,0.3815,341.0,6.794800281524658,5077.411928325093,69.0,,,
35000,0.0,500.0,0.0,0.0,500.0,1.0,0.38,343.0,6.879511117935181,5087.570817169479,70.0,,,
35500,0.0,500.0,0.0,0.0,500.0,1.0,0.3785,347.0,6.9627461433410645,5098.563019413109,71.0,,,
36000,0.0,500.0,0.0,0.0,500.0,1.0,0.377,348.0,7.047559976577759,5108.150923105918,72.0,,,
36500,0.0,500.0,0.0,0.0,500.0,1.0,0.3755,352.0,7.131036043167114,5118.470833557759,73.0,,,
37000,0.0,500.0,0.0,0.0,500.0,1.0,0.374,352.0,7.2243452072143555,5121.57142809997,74.0,,,
37500,0.0,500.0,0.0,0.0,500.0,1.0,0.3725,353.0,7.307737112045288,5131.547485224808,75.0,,,
38000,0.0,500.0,0.0,0.0,500.0,1.0,0.371,355.0,7.392240285873413,5140.525541711365,76.0,,,
38500,0.0,500.0,0.0,0.0,500.0,1.0,0.3695,357.0,7.4779112339019775,5148.4965247321725,77.0,,,
39000,0.0,500.0,0.0,0.0,500.0,1.0,0.368,357.0,7.5652759075164795,5155.132539350158,78.0,,,
39500,0.0,500.0,0.0,0.0,500.0,1.0,0.3665,362.0,7.650485992431641,5163.070691074525,79.0,,,
40000,0.0,500.0,0.0,0.0,500.0,1.0,0.365,365.0,7.735621213912964,5170.884004513779,80.0,,,
40500,0.0,500.0,0.0,0.0,500.0,1.0,0.3635,366.0,7.819667100906372,5179.2486147275595,81.0,,,
41000,0.0,500.0,0.0,0.0,500.0,1.0,0.362,368.0,7.904497146606445,5186.920716089081,82.0,,,
41500,0.0,500.0,0.0,0.0,500.0,1.0,0.3605,369.0,7.990234136581421,5193.840291863531,83.0,,,
42000,0.0,500.0,0.0,0.0,500.0,1.0,0.359,371.0,8.07551622390747,5200.905903161893,84.0,,,
42500,0.0,500.0,0.0,0.0,500.0,1.0,0.35750000000000004,371.0,8.161290168762207,5207.509979570524,85.0,,,
43000,0.0,500.0,0.0,0.0,500.0,1.0,0.356,372.0,8.247096061706543,5213.956485806006,86.0,,,
43500,1.0,500.0,1.0,1.0,500.0,1.0,0.35450000000000004,376.0,8.344483137130737,5213.025095159763,87.0,,,
44000,0.0,500.0,0.0,0.0,500.0,1.0,0.353,378.0,8.429811000823975,5219.571351682642,88.0,,,
44500,0.0,500.0,0.0,0.0,500.0,1.0,0.3515,379.0,8.515204191207886,5225.946319167204,89.0,,,
45000,0.0,500.0,0.0,0.0,500.0,1.0,0.35,382.0,8.598674058914185,5233.365015545486,90.0,,,
45500,0.0,500.0,0.0,0.0,500.0,1.0,0.34850000000000003,384.0,8.707479238510132,5225.392878201699,91.0,,,
46000,0.0,500.0,0.0,0.0,500.0,1.0,0.347,388.0,8.790794134140015,5232.746814233079,92.0,,,
46500,0.0,500.0,0.0,0.0,500.0,1.0,0.34550000000000003,388.0,8.875625133514404,5239.067592480418,93.0,,,
47000,0.0,500.0,0.0,0.0,500.0,1.0,0.344,389.0,8.962645053863525,5243.987652923924,94.0,,,
47500,0.0,500.0,0.0,0.0,500.0,1.0,0.3425,390.0,9.05045199394226,5248.356660174893,95.0,,,
48000,0.0,500.0,0.0,0.0,500.0,1.0,0.34099999999999997,394.0,9.136314153671265,5253.75979773113,96.0,,,
48500,0.0,500.0,0.0,0.0,500.0,1.0,0.3395,394.0,9.221006155014038,5259.729706787747,97.0,,,
49000,0.0,500.0,0.0,0.0,500.0,1.0,0.33799999999999997,397.0,9.306000232696533,5265.42002737535,98.0,,,
49500,0.0,500.0,0.0,0.0,500.0,1.0,0.3365,397.0,9.390504121780396,5271.282495386949,99.0,,,
50000,0.0,500.0,0.0,0.0,500.0,1.0,0.335,397.0,9.475167036056519,5276.95182678379,100.0,0.2,500.0,0.2
50500,0.0,500.0,0.0,0.0,500.0,1.0,0.3185,416.0,10.416864156723022,4847.90808829041,101.0,,,
51000,0.0,500.0,0.0,0.0,500.0,1.0,0.317,418.0,10.501334190368652,4856.525759057824,102.0,,,
51500,0.0,500.0,0.0,0.0,500.0,1.0,0.3155,420.0,10.587121963500977,4864.400370331603,103.0,,,
52000,1.0,500.0,1.0,1.0,500.0,1.0,0.314,421.0,10.684195041656494,4867.002127652832,104.0,,,
52500,0.0,500.0,0.0,0.0,500.0,1.0,0.3125,423.0,10.768997192382812,4875.105737527222,105.0,,,
53000,1.0,500.0,1.0,1.0,500.0,1.0,0.311,425.0,10.871575117111206,4875.098541754192,106.0,,,
53500,1.0,500.0,1.0,1.0,500.0,1.0,0.3095,429.0,10.972859144210815,4875.6663415502,107.0,,,
54000,0.0,500.0,0.0,0.0,500.0,1.0,0.308,429.0,11.057292222976685,4883.654959194241,108.0,,,
54500,0.0,500.0,0.0,0.0,500.0,1.0,0.3065,429.0,11.144099235534668,4890.4804998701375,109.0,,,
55000,0.0,500.0,0.0,0.0,500.0,1.0,0.305,429.0,11.23041319847107,4897.4155294203965,110.0,,,
55500,0.0,500.0,0.0,0.0,500.0,1.0,0.3035,429.0,11.316866159439087,4904.184534665454,111.0,,,
56000,1.0,500.0,1.0,1.0,500.0,1.0,0.302,431.0,11.412049293518066,4907.094121281745,112.0,,,
56500,0.0,500.0,0.0,0.0,500.0,1.0,0.3005,431.0,11.496857166290283,4914.386530404377,113.0,,,
57000,1.0,500.0,1.0,1.0,500.0,1.0,0.299,434.0,11.596988916397095,4915.068938231643,114.0,,,
57500,0.0,500.0,0.0,0.0,500.0,1.0,0.2975,434.0,11.68458604812622,4921.013013483767,115.0,,,
58000,0.0,500.0,0.0,0.0,500.0,1.0,0.29600000000000004,435.0,11.770205020904541,4927.696662631514,116.0,,,
58500,0.0,500.0,0.0,0.0,500.0,1.0,0.2945,435.0,11.855518102645874,4934.411089713925,117.0,,,
59000,2.0,500.0,2.0,2.0,500.0,1.0,0.293,442.0,11.965126276016235,4930.99685193159,118.0,,,
59500,0.0,500.0,0.0,0.0,500.0,1.0,0.2915,447.0,12.050232172012329,4937.664200212982,119.0,,,
60000,0.0,500.0,0.0,0.0,500.0,1.0,0.29,448.0,12.135939121246338,4943.993159537053,120.0,,,
60500,0.0,500.0,0.0,0.0,500.0,1.0,0.2885,449.0,12.219267129898071,4951.197101826897,121.0,,,
61000,0.0,500.0,0.0,0.0,500.0,1.0,0.28700000000000003,449.0,12.30459213256836,4957.498740534634,122.0,,,
61500,0.0,500.0,0.0,0.0,500.0,1.0,0.2855,449.0,12.392332077026367,4962.746286795551,123.0,,,
62000,1.0,500.0,1.0,1.0,500.0,1.0,0.28400000000000003,453.0,12.487758159637451,4964.8623241595515,124.0,,,
62500,0.0,500.0,0.0,0.0,500.0,1.0,0.2825,454.0,12.576471090316772,4969.597556513428,125.0,,,
63000,0.0,500.0,0.0,0.0,500.0,1.0,0.28099999999999997,454.0,12.664268016815186,4974.626241039019,126.0,,,
63500,1.0,500.0,1.0,1.0,500.0,1.0,0.27949999999999997,457.0,12.762308120727539,4975.589007827532,127.0,,,
64000,0.0,500.0,0.0,0.0,500.0,1.0,0.278,457.0,12.845577001571655,4982.259651876253,128.0,,,
64500,0.0,500.0,0.0,0.0,500.0,1.0,0.27649999999999997,458.0,12.933051109313965,4987.222230456446,129.0,,,
65000,0.0,500.0,0.0,0.0,500.0,1.0,0.275,460.0,13.017924070358276,4993.115618795516,130.0,,,
65500,0.0,500.0,0.0,0.0,500.0,1.0,0.2735,462.0,13.10345196723938,4998.6828023455155,131.0,,,
66000,0.0,500.0,0.0,0.0,500.0,1.0,0.27199999999999996,464.0,13.189926147460938,5003.818767605838,132.0,,,
66500,0.0,500.0,0.0,0.0,500.0,1.0,0.27049999999999996,464.0,13.27437710762024,5009.651259781166,133.0,,,
67000,0.0,500.0,0.0,0.0,500.0,1.0,0.269,464.0,13.362017154693604,5014.212990773273,134.0,,,
67500,0.0,500.0,0.0,0.0,500.0,1.0,0.26749999999999996,465.0,13.446887969970703,5019.748818517677,135.0,,,
68000,0.0,500.0,0.0,0.0,500.0,1.0,0.266,465.0,13.53505802154541,5023.990284471339,136.0,,,
68500,0.0,500.0,0.0,0.0,500.0,1.0,0.2645,465.0,13.619075059890747,5029.7101454222775,137.0,,,
69000,0.0,500.0,0.0,0.0,500.0,1.0,0.263,467.0,13.706719160079956,5034.027413427904,138.0,,,
69500,0.0,500.0,0.0,0.0,500.0,1.0,0.26149999999999995,467.0,13.789595127105713,5040.031948681824,139.0,,,
70000,0.0,500.0,0.0,0.0,500.0,1.0,0.26,470.0,13.874474048614502,5045.2362918211065,140.0,,,
70500,0.0,500.0,0.0,0.0,500.0,1.0,0.2585,470.0,13.959627151489258,5050.27815105211,141.0,,,
71000,0.0,500.0,0.0,0.0,500.0,1.0,0.257,470.0,14.047920227050781,5054.12892815848,142.0,,,
71500,0.0,500.0,0.0,0.0,500.0,1.0,0.2555,471.0,14.133892297744751,5058.762193299631,143.0,,,
72000,0.0,500.0,0.0,0.0,500.0,1.0,0.254,472.0,14.22021198272705,5063.215660037746,144.0,,,
72500,0.0,500.0,0.0,0.0,500.0,1.0,0.25249999999999995,472.0,14.305142164230347,5068.107619460396,145.0,,,
73000,0.0,500.0,0.0,0.0,500.0,1.0,0.251,473.0,14.394605159759521,5071.344381440439,146.0,,,
73500,0.0,500.0,0.0,0.0,500.0,1.0,0.2495,473.0,14.4828941822052,5074.952497430228,147.0,,,
74000,1.0,500.0,1.0,1.0,500.0,1.0,0.24799999999999994,476.0,14.5780930519104,5076.109730984506,148.0,,,
74500,0.0,500.0,0.0,0.0,500.0,1.0,0.2465,476.0,14.665304183959961,5080.017370623903,149.0,,,
