step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.4985,19.0,0.07732295989990234,6466.384637205689,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,26.0,0.1612100601196289,6203.086825089771,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,41.0,0.2505478858947754,5986.879492688943,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,55.0,0.33237290382385254,6017.33768604657,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,74.0,0.4152040481567383,6021.135899561985,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,89.0,0.49529504776000977,6056.995751456857,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,98.0,0.5843889713287354,5989.161623023086,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,107.0,0.6716210842132568,5955.739172014883,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,115.0,0.7571420669555664,5943.402429208952,9.0,,,
5000,1.0,500.0,1.0,1.0,500.0,1.0,0.485,123.0,0.8493669033050537,5886.73749888772,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,132.0,0.9322140216827393,5899.932710808138,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,144.0,1.019845962524414,5883.241411426744,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,153.0,1.1073558330535889,5869.838588447154,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,166.0,1.1941120624542236,5862.0963811496085,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,175.0,1.2799429893493652,5859.6359856718955,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.476,181.0,1.367598056793213,5849.67195607067,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,190.0,1.4565238952636719,5835.812256592783,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,202.0,1.5432958602905273,5831.675073829161,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.4715,213.0,1.630815029144287,5825.308100689255,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.47,218.0,1.717893123626709,5821.083897750648,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,220.0,1.8060219287872314,5813.8828951268015,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.46699999999999997,222.0,1.894110918045044,5807.474047693762,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.4655,228.0,1.9790551662445068,5810.853682175329,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,237.0,2.064300060272217,5813.108390074636,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.4625,250.0,2.148648977279663,5817.609173102745,25.0,,,
