step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.4985,15.0,0.07916116714477539,6316.228247185461,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.497,30.0,0.16038823127746582,6234.871424387967,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,42.0,0.24059486389160156,6234.547054486646,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.494,57.0,0.3243730068206787,6165.741162012438,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.4925,62.0,0.40773510932922363,6131.43176243228,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,82.0,0.48786211013793945,6149.278531082834,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.4895,100.0,0.5715031623840332,6124.20058254744,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.488,110.0,0.6552901268005371,6104.166439268746,8.0,,,
4500,1.0,500.0,1.0,1.0,500.0,1.0,0.4865,122.0,0.7545149326324463,5964.096673739558,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.485,136.0,0.8358910083770752,5981.641087045252,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.4835,146.0,0.9211640357971191,5970.7063956753755,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,150.0,1.006223201751709,5962.891721791695,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.4805,160.0,1.0923478603363037,5950.485404895497,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.479,166.0,1.174382209777832,5960.580756178391,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,171.0,1.2600882053375244,5951.964289667379,15.0,,,
8000,1.0,500.0,1.0,1.0,500.0,1.0,0.476,179.0,1.3487858772277832,5931.260205988173,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.4745,189.0,1.4337999820709229,5928.302487298782,17.0,,,
