step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.49775,5.0,0.05087113380432129,9828.756754730068,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,8.0,0.10248708724975586,9757.326769986646,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.49325,12.0,0.15345096588134766,9775.109536683136,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,15.0,0.20517206192016602,9747.915877446389,4.0,,,
2500,1.0,500.0,1.0,1.0,500.0,1.0,0.48875,17.0,0.26351428031921387,9487.151880238025,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,19.0,0.31796932220458984,9434.872456248218,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,20.0,0.3700993061065674,9456.921270185254,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,22.0,0.4210832118988037,9499.310081640811,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,22.0,0.47185420989990234,9536.844020009095,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,22.0,0.5227410793304443,9564.964755408693,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.47525,23.0,0.5693070888519287,9660.866881337037,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,23.0,0.6208791732788086,9663.71599858073,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,24.0,0.6669092178344727,9746.453979308028,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,24.0,0.7199521064758301,9722.868975639285,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,24.0,0.7719082832336426,9716.180228797839,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,24.0,0.8233683109283447,9716.18641842073,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.46175,24.0,0.8740270137786865,9725.09987220177,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,25.0,0.9195311069488525,9787.597104641083,18.0,,,
9500,1.0,500.0,1.0,1.0,500.0,1.0,0.45725,27.0,0.9760341644287109,9733.265848906538,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,27.0,1.0281732082366943,9725.987722584105,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.45275,27.0,1.0818901062011719,9705.237102933243,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,27.0,1.1330711841583252,9708.1279215225,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.44825,28.0,1.1796090602874756,9748.992600308955,23.0,,,
12000,1.0,500.0,1.0,1.0,500.0,1.0,0.446,30.0,1.2372050285339355,9699.28162530973,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.44375,30.0,1.2903790473937988,9687.076076790358,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,30.0,1.3417601585388184,9688.76584780774,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.43925,30.0,1.3934931755065918,9687.88382841717,27.0,,,
