step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.49775,6.0,0.05019998550415039,9960.162238665616,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,11.0,0.10182785987854004,9820.495110010139,2.0,,,
1500,1.0,500.0,1.0,1.0,500.0,1.0,0.49325,15.0,0.15804600715637207,9490.907280662188,3.0,,,
2000,0.0,500.0,0.0,0.0,500.0,1.0,0.491,19.0,0.20546579360961914,9733.98036171393,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.48875,19.0,0.25823092460632324,9681.257207328232,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,23.0,0.3092038631439209,9702.336735047942,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,24.0,0.36206793785095215,9666.694103803247,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,24.0,0.41344475746154785,9674.81127239113,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,25.0,0.4648709297180176,9680.106266764455,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,26.0,0.5162038803100586,9686.095340850097,10.0,,,
5500,2.0,500.0,2.0,2.0,500.0,1.0,0.47525,34.0,0.5756957530975342,9553.657414367259,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,34.0,0.6288158893585205,9541.743619298222,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,35.0,0.6804358959197998,9552.700025052953,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,35.0,0.7314808368682861,9569.628686336253,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,36.0,0.7854518890380859,9548.643404734788,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,37.0,0.8372328281402588,9555.28704932696,16.0,,,
8500,1.0,500.0,1.0,1.0,500.0,1.0,0.46175,38.0,0.8956737518310547,9490.062628968613,17.0,,,
9000,0.0,500.0,0.0,0.0,500.0,1.0,0.4595,38.0,0.9477057456970215,9496.618587429428,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.45725,38.0,1.001565933227539,9485.146893311674,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,38.0,1.052320957183838,9502.80418890586,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.45275,38.0,1.1065127849578857,9489.2712879044,21.0,,,
11000,1.0,500.0,1.0,1.0,500.0,1.0,0.4505,43.0,1.158202886581421,9497.472444113708,22.0,,,
11500,0.0,500.0,0.0,0.0,500.0,1.0,0.44825,44.0,1.2090098857879639,9511.915605640357,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,44.0,1.2621839046478271,9507.330869781788,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.44375,44.0,1.3134868144989014,9516.654344770703,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,44.0,1.3640398979187012,9530.513014931488,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.43925,44.0,1.415517807006836,9537.14600634113,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,44.0,1.466148853302002,9548.825802011685,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.43474999999999997,44.0,1.5178768634796143,9552.817062353715,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,44.0,1.5689520835876465,9560.521418665781,30.0,,,
15500,1.0,500.0,1.0,1.0,500.0,1.0,0.43025,44.0,1.6282408237457275,9519.476341554093,31.0,,,
16000,0.0,500.0,0.0,0.0,500.0,1.0,0.428,44.0,1.680393934249878,9521.576859977387,32.0,,,
16500,0.0,500.0,0.0,0.0,500.0,1.0,0.42574999999999996,45.0,1.7392208576202393,9487.006740809678,33.0,,,
17000,1.0,500.0,1.0,1.0,500.0,1.0,0.4235,46.0,1.7983088493347168,9453.326110411534,34.0,,,
17500,1.0,500.0,1.0,1.0,500.0,1.0,0.42125,47.0,1.8564348220825195,9426.670838014541,35.0,,,
18000,0.0,500.0,0.0,0.0,500.0,1.0,0.419,48.0,1.9086978435516357,9430.513090802393,36.0,,,
18500,0.0,500.0,0.0,0.0,500.0,1.0,0.41675,49.0,1.9613299369812012,9432.375273114141,37.0,,,
19000,0.0,500.0,0.0,0.0,500.0,1.0,0.4145,49.0,2.0141408443450928,9433.302568360326,38.0,,,
19500,0.0,500.0,0.0,0.0,500.0,1.0,0.41225,49.0,2.0663957595825195,9436.72087477553,39.0,,,
20000,0.0,500.0,0.0,0.0,500.0,1.0,0.41,50.0,2.118086814880371,9442.483593917086,40.0,,,
20500,0.0,500.0,0.0,0.0,500.0,1.0,0.40775,50.0,2.1719250679016113,9438.631333541316,41.0,,,
21000,0.0,500.0,0.0,0.0,500.0,1.0,0.40549999999999997,50.0,2.2241599559783936,9441.766966244222,42.0,,,
21500,0.0,500.0,0.0,0.0,500.0,1.0,0.40325,50.0,2.278122901916504,9437.594425618045,43.0,,,
22000,0.0,500.0,0.0,0.0,500.0,1.0,0.401,50.0,2.3301918506622314,9441.28269685077,44.0,,,
22500,1.0,500.0,1.0,1.0,500.0,1.0,0.39875,51.0,2.388272762298584,9421.034462724,45.0,,,
23000,1.0,500.0,1.0,1.0,500.0,1.0,0.39649999999999996,51.0,2.4434947967529297,9412.747688500853,46.0,,,
23500,1.0,500.0,1.0,1.0,500.0,1.0,0.39425,51.0,2.505286931991577,9380.16308627718,47.0,,,
24000,0.0,500.0,0.0,0.0,500.0,1.0,0.392,51.0,2.558093786239624,9381.98596513531,48.0,,,
24500,1.0,500.0,1.0,1.0,500.0,1.0,0.38975,51.0,2.613075017929077,9375.926765170647,49.0,,,
25000,0.0,500.0,0.0,0.0,500.0,1.0,0.3875,51.0,2.6677329540252686,9371.25283183918,50.0,0.3,500.0,0.3
25500,0.0,500.0,0.0,0.0,500.0,1.0,0.36275,57.0,3.2725110054016113,7792.181587138947,51.0,,,
26000,0.0,500.0,0.0,0.0,500.0,1.0,0.3605,57.0,3.3248450756073,7819.913231671695,52.0,,,
26500,0.0,500.0,0.0,0.0,500.0,1.0,0.35824999999999996,57.0,3.3785037994384766,7843.70880518306,53.0,,,
27000,0.0,500.0,0.0,0.0,500.0,1.0,0.356,57.0,3.4312970638275146,7868.744529476054,54.0,,,
27500,0.0,500.0,0.0,0.0,500.0,1.0,0.35375,57.0,3.482672929763794,7896.2338854671425,55.0,,,
28000,0.0,500.0,0.0,0.0,500.0,1.0,0.3515,57.0,3.5357918739318848,7919.0181431305045,56.0,,,
28500,0.0,500.0,0.0,0.0,500.0,1.0,0.34924999999999995,57.0,3.583425998687744,7953.282699415794,57.0,,,
29000,0.0,500.0,0.0,0.0,500.0,1.0,0.347,57.0,3.635999917984009,7975.79775966528,58.0,,,
29500,0.0,500.0,0.0,0.0,500.0,1.0,0.34475,57.0,3.6880838871002197,7998.733462430696,59.0,,,
30000,0.0,500.0,0.0,0.0,500.0,1.0,0.3425,57.0,3.740694046020508,8019.902090606725,60.0,,,
30500,0.0,500.0,0.0,0.0,500.0,1.0,0.34025,57.0,3.7930030822753906,8041.121860017922,61.0,,,
31000,0.0,500.0,0.0,0.0,500.0,1.0,0.33799999999999997,57.0,3.848011016845703,8056.109991444713,62.0,,,
31500,1.0,500.0,1.0,1.0,500.0,1.0,0.33575,58.0,3.905242919921875,8066.079536130409,63.0,,,
32000,0.0,500.0,0.0,0.0,500.0,1.0,0.3335,58.0,3.9571869373321533,8086.552519950873,64.0,,,
32500,0.0,500.0,0.0,0.0,500.0,1.0,0.33125,58.0,4.009855031967163,8105.031164694271,65.0,,,
33000,0.0,500.0,0.0,0.0,500.0,1.0,0.32899999999999996,58.0,4.062770843505859,8122.535400378018,66.0,,,
33500,1.0,500.0,1.0,1.0,500.0,1.0,0.32675,58.0,4.1213438510894775,8128.41665495692,67.0,,,
34000,0.0,500.0,0.0,0.0,500.0,1.0,0.3245,58.0,4.174437761306763,8144.809419641861,68.0,,,
34500,0.0,500.0,0.0,0.0,500.0,1.0,0.32225,58.0,4.226696014404297,8162.403892408233,69.0,,,
35000,0.0,500.0,0.0,0.0,500.0,1.0,0.31999999999999995,58.0,4.279315948486328,8178.877283501382,70.0,,,
35500,0.0,500.0,0.0,0.0,500.0,1.0,0.31775,58.0,4.332131862640381,8194.57974170786,71.0,,,
36000,1.0,500.0,1.0,1.0,500.0,1.0,0.3155,58.0,4.392472743988037,8195.83913167659,72.0,,,
36500,0.0,500.0,0.0,0.0,500.0,1.0,0.31325000000000003,58.0,4.4449098110198975,8211.640179854396,73.0,,,
37000,0.0,500.0,0.0,0.0,500.0,1.0,0.311,58.0,4.498061895370483,8225.764976262624,74.0,,,
37500,2.0,500.0,2.0,2.0,500.0,1.0,0.30874999999999997,59.0,4.561715841293335,8220.590958460056,75.0,,,
38000,1.0,500.0,1.0,1.0,500.0,1.0,0.3065,59.0,4.622264862060547,8221.078006996788,76.0,,,
38500,0.0,500.0,0.0,0.0,500.0,1.0,0.30425,59.0,4.675688982009888,8234.080613174237,77.0,,,
39000,0.0,500.0,0.0,0.0,500.0,1.0,0.302,59.0,4.731273889541626,8243.023107626177,78.0,,,
39500,0.0,500.0,0.0,0.0,500.0,1.0,0.29974999999999996,59.0,4.785121917724609,8254.753103298732,79.0,,,
40000,0.0,500.0,0.0,0.0,500.0,1.0,0.2975,59.0,4.839022874832153,8266.131620918912,80.0,,,
40500,1.0,500.0,1.0,1.0,500.0,1.0,0.29525,59.0,4.897585868835449,8269.380279315064,81.0,,,
41000,0.0,500.0,0.0,0.0,500.0,1.0,0.293,59.0,4.944535970687866,8291.98133921073,82.0,,,
41500,0.0,500.0,0.0,0.0,500.0,1.0,0.29074999999999995,59.0,4.996172904968262,8306.35784416745,83.0,,,
42000,0.0,500.0,0.0,0.0,500.0,1.0,0.2885,59.0,5.043141841888428,8328.141725292602,84.0,,,
42500,0.0,500.0,0.0,0.0,500.0,1.0,0.28625,59.0,5.094758987426758,8341.905888950743,85.0,,,
43000,0.0,500.0,0.0,0.0,500.0,1.0,0.28400000000000003,59.0,5.146323919296265,8355.478721183965,86.0,,,
43500,0.0,500.0,0.0,0.0,500.0,1.0,0.28175,59.0,5.198663949966431,8367.534508607907,87.0,,,
44000,0.0,500.0,0.0,0.0,500.0,1.0,0.27949999999999997,59.0,5.245913743972778,8387.480646351307,88.0,,,
44500,0.0,500.0,0.0,0.0,500.0,1.0,0.27725,59.0,5.299936056137085,8396.327715778953,89.0,,,
45000,0.0,500.0,0.0,0.0,500.0,1.0,0.275,59.0,5.3529417514801025,8406.592503562622,90.0,,,
45500,0.0,500.0,0.0,0.0,500.0,1.0,0.27275,59.0,5.4073569774627686,8414.462035637498,91.0,,,
46000,1.0,500.0,1.0,1.0,500.0,1.0,0.27049999999999996,59.0,5.466499090194702,8414.892098401795,92.0,,,
46500,0.0,500.0,0.0,0.0,500.0,1.0,0.26825,59.0,5.520955801010132,8422.454675600231,93.0,,,
47000,0.0,500.0,0.0,0.0,500.0,1.0,0.266,59.0,5.5736000537872314,8432.6107984845,94.0,,,
47500,2.0,500.0,2.0,2.0,500.0,1.0,0.26375,59.0,5.636492967605591,8427.225984844656,95.0,,,
48000,1.0,500.0,1.0,1.0,500.0,1.0,0.26149999999999995,59.0,5.696129083633423,8426.775323248461,96.0,,,
48500,0.0,500.0,0.0,0.0,500.0,1.0,0.25925,59.0,5.749880075454712,8434.958531924603,97.0,,,
49000,0.0,500.0,0.0,0.0,500.0,1.0,0.257,59.0,5.802661895751953,8444.40032528385,98.0,,,
49500,0.0,500.0,0.0,0.0,500.0,1.0,0.25475,59.0,5.856813907623291,8451.69417719936,99.0,,,
50000,0.0,500.0,0.0,0.0,500.0,1.0,0.25249999999999995,59.0,5.90352201461792,8469.520377190638,100.0,0.3,500.0,0.3
50500,0.0,500.0,0.0,0.0,500.0,1.0,0.22775,59.0,6.495406866073608,7774.724669484271,101.0,,,
51000,0.0,500.0,0.0,0.0,500.0,1.0,0.22549999999999998,59.0,6.550347089767456,7785.846963692813,102.0,,,
51500,0.0,500.0,0.0,0.0,500.0,1.0,0.22325,59.0,6.607517957687378,7794.152105191542,103.0,,,
52000,0.0,500.0,0.0,0.0,500.0,1.0,0.22099999999999997,59.0,6.661210775375366,7806.388621154199,104.0,,,
52500,0.0,500.0,0.0,0.0,500.0,1.0,0.21875,59.0,6.716069936752319,7817.071664591294,105.0,,,
53000,0.0,500.0,0.0,0.0,500.0,1.0,0.21649999999999997,59.0,6.7715840339660645,7826.82452645549,106.0,,,
53500,0.0,500.0,0.0,0.0,500.0,1.0,0.21425,59.0,6.8251190185546875,7838.691142902495,107.0,,,
54000,0.0,500.0,0.0,0.0,500.0,1.0,0.21199999999999997,59.0,6.875934839248657,7853.477565226702,108.0,,,
54500,0.0,500.0,0.0,0.0,500.0,1.0,0.20975,59.0,6.927167892456055,7867.573133221232,109.0,,,
55000,0.0,500.0,0.0,0.0,500.0,1.0,0.20749999999999996,59.0,6.976845026016235,7883.219391416652,110.0,,,
55500,0.0,500.0,0.0,0.0,500.0,1.0,0.20525,59.0,7.029557943344116,7895.233305893687,111.0,,,
56000,0.0,500.0,0.0,0.0,500.0,1.0,0.20299999999999996,59.0,7.085550785064697,7903.408175132947,112.0,,,
56500,1.0,500.0,1.0,1.0,500.0,1.0,0.20074999999999998,59.0,7.143716812133789,7909.048116805705,113.0,,,
