step,train/ep_return,train/ep_length,train/ep_deliveries,train/ep_return_mean,train/ep_length_mean,train/n_episodes,train/epsilon,hrl/q_table_size,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean,eval/ep_deliveries_mean
500,0.0,500.0,0.0,0.0,500.0,1.0,0.49775,5.0,0.049623966217041016,10075.776648185338,1.0,,,
1000,0.0,500.0,0.0,0.0,500.0,1.0,0.4955,10.0,0.10047197341918945,9953.024370565483,2.0,,,
1500,0.0,500.0,0.0,0.0,500.0,1.0,0.49325,13.0,0.1511669158935547,9922.80613210523,3.0,,,
2000,1.0,500.0,1.0,1.0,500.0,1.0,0.491,15.0,0.20767998695373535,9630.200913126684,4.0,,,
2500,0.0,500.0,0.0,0.0,500.0,1.0,0.48875,17.0,0.2587399482727051,9662.211099173082,5.0,,,
3000,0.0,500.0,0.0,0.0,500.0,1.0,0.4865,18.0,0.3140430450439453,9552.83056684219,6.0,,,
3500,0.0,500.0,0.0,0.0,500.0,1.0,0.48425,20.0,0.36612701416015625,9559.524057596533,7.0,,,
4000,0.0,500.0,0.0,0.0,500.0,1.0,0.482,20.0,0.4175100326538086,9580.608098384846,8.0,,,
4500,0.0,500.0,0.0,0.0,500.0,1.0,0.47975,20.0,0.46848511695861816,9605.427871890091,9.0,,,
5000,0.0,500.0,0.0,0.0,500.0,1.0,0.4775,21.0,0.5148358345031738,9711.8336854409,10.0,,,
5500,0.0,500.0,0.0,0.0,500.0,1.0,0.47525,21.0,0.5652289390563965,9730.570429004927,11.0,,,
6000,0.0,500.0,0.0,0.0,500.0,1.0,0.473,22.0,0.6101150512695312,9834.21075666821,12.0,,,
6500,0.0,500.0,0.0,0.0,500.0,1.0,0.47075,24.0,0.660876989364624,9835.415825642813,13.0,,,
7000,0.0,500.0,0.0,0.0,500.0,1.0,0.46849999999999997,24.0,0.7131900787353516,9815.055212787865,14.0,,,
7500,0.0,500.0,0.0,0.0,500.0,1.0,0.46625,24.0,0.7636699676513672,9820.996395950877,15.0,,,
8000,0.0,500.0,0.0,0.0,500.0,1.0,0.46399999999999997,24.0,0.8149969577789307,9815.987561232118,16.0,,,
8500,0.0,500.0,0.0,0.0,500.0,1.0,0.46175,25.0,0.8598198890686035,9885.791324515174,17.0,,,
9000,1.0,500.0,1.0,1.0,500.0,1.0,0.4595,27.0,0.9162521362304688,9822.623756193014,18.0,,,
9500,0.0,500.0,0.0,0.0,500.0,1.0,0.45725,27.0,0.966912031173706,9825.092349371462,19.0,,,
10000,0.0,500.0,0.0,0.0,500.0,1.0,0.455,27.0,1.0173721313476562,9829.245063705015,20.0,,,
10500,0.0,500.0,0.0,0.0,500.0,1.0,0.45275,27.0,1.0707249641418457,9806.439890392803,21.0,,,
11000,0.0,500.0,0.0,0.0,500.0,1.0,0.4505,28.0,1.1178689002990723,9840.152093914665,22.0,,,
11500,1.0,500.0,1.0,1.0,500.0,1.0,0.44825,30.0,1.1746869087219238,9789.842650508606,23.0,,,
12000,0.0,500.0,0.0,0.0,500.0,1.0,0.446,30.0,1.225395917892456,9792.753366306833,24.0,,,
12500,0.0,500.0,0.0,0.0,500.0,1.0,0.44375,30.0,1.2780139446258545,9780.80094709721,25.0,,,
13000,0.0,500.0,0.0,0.0,500.0,1.0,0.4415,30.0,1.3291771411895752,9780.4871880097,26.0,,,
13500,0.0,500.0,0.0,0.0,500.0,1.0,0.43925,30.0,1.3791978359222412,9788.298421286912,27.0,,,
14000,0.0,500.0,0.0,0.0,500.0,1.0,0.437,30.0,1.4331188201904297,9768.903877865278,28.0,,,
14500,0.0,500.0,0.0,0.0,500.0,1.0,0.43474999999999997,30.0,1.4846320152282715,9766.72997164926,29.0,,,
15000,0.0,500.0,0.0,0.0,500.0,1.0,0.4325,31.0,1.5337860584259033,9779.721179232929,30.0,,,
15500,0.0,500.0,0.0,0.0,500.0,1.0,0.43025,32.0,1.5866680145263672,9768.899264429221,31.0,,,
