step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,-0.0027642177883535624,0.07731360231991857,1.608285516500473,0.006866327719762921,0.03076171875,0.43861818313598633,1167.3022680896538,1.0,,
1024,0.0,500.0,1.0,-0.0027436093660071492,0.022128775308374316,1.607492819428444,0.0059372668620198965,0.0068359375,0.8834831714630127,1159.0486758274037,2.0,,
1536,0.0,500.0,1.0,-0.002817430067807436,0.013139607064658776,1.6037237420678139,0.0064485089387744665,0.0205078125,1.3898921012878418,1105.121756269266,3.0,,
2048,0.0,500.0,1.0,-0.005489946459420025,0.026037890289444476,1.6039935201406479,0.0015987048391252756,0.04638671875,1.8288378715515137,1119.836827450734,4.0,,
2560,0.0,500.0,1.0,-0.007403142633847892,0.01880325173260644,1.5962895527482033,-0.0002043487038463354,0.11767578125,2.282088041305542,1121.7796831955131,5.0,,
3072,1.0,500.0,1.0,-0.005935727618634701,0.017329869500827044,1.6015095561742783,0.004763860022649169,0.04638671875,2.72678804397583,1126.600216245935,6.0,,
3584,0.0,500.0,1.0,-0.004737131646834314,0.008355211291927844,1.6042713224887848,-0.00016310741193592548,0.02490234375,3.1668968200683594,1131.7072211789448,7.0,,
4096,0.0,500.0,1.0,-0.00665958586614579,0.004690864705480635,1.6055829375982285,-0.0006528983358293772,0.04248046875,3.6158621311187744,1132.7865531014224,8.0,,
4608,0.0,500.0,1.0,-0.006004305672831833,0.006196446469402872,1.6015729159116745,0.0027664564549922943,0.03076171875,4.062011003494263,1134.413470578012,9.0,,
5120,0.5,500.0,1.0,-0.007402305491268635,0.015277594473445788,1.5962467417120934,0.007553816540166736,0.0908203125,4.4976441860198975,1138.3737326119708,10.0,,
5632,0.5,500.0,1.0,-0.00953598041087389,0.02475908020278439,1.587986409664154,0.004146628547459841,0.07861328125,4.960460186004639,1135.378531187496,11.0,,
6144,2.5,500.0,1.0,-0.0028211254393681884,0.007581801677588373,1.5552130714058876,0.006716696545481682,0.0859375,5.426333904266357,1132.2561619677313,12.0,,
6656,0.0,500.0,1.0,-0.006537345820106566,0.014748669549589977,1.549574464559555,0.015561879030428827,0.154296875,5.897161960601807,1128.6785142527701,13.0,,
7168,0.0,500.0,1.0,-0.005701896850951016,0.0024107626522891223,1.5558277890086174,0.0073575100395828485,0.07080078125,6.374565124511719,1124.4688633640803,14.0,,
7680,0.5,500.0,1.0,-0.006831089383922517,0.008604981732787564,1.5616337805986404,0.003493800642900169,0.06640625,6.83818507194519,1123.1050226336367,15.0,,
8192,0.5,500.0,1.0,-0.006261776259634644,0.013248194649349898,1.5955248028039932,0.0036448384635150433,0.0322265625,7.317956209182739,1119.4382373756885,16.0,,
8704,1.0,500.0,1.0,-0.0024475742829963565,0.003409619916055817,1.5994677692651749,0.0015301830135285854,0.01953125,7.802992820739746,1115.469435889451,17.0,,
