step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,2.0,500.0,1.0,-0.015541385510005057,0.052149186260066926,3.684267610311508,0.007190683390945196,0.1142578125,0.2128767967224121,2405.1470516424565,1.0,,
1024,0.0,500.0,1.0,-0.008791472529992461,0.010895908868405968,3.6824212670326233,0.003239994519390166,0.0244140625,0.3876049518585205,2641.8651131520364,2.0,,
1536,0.0,500.0,1.0,-0.00882327847648412,0.008119641002849676,3.660723254084587,0.005097443237900734,0.0751953125,0.558103084564209,2752.1797361134013,3.0,,
2048,1.0,500.0,1.0,-0.005008052568882704,0.009917159768519923,3.662387803196907,9.717734064906836e-05,0.00634765625,0.7378928661346436,2775.4706597560476,4.0,,
2560,0.5,500.0,1.0,-0.007513123797252774,0.00565939636726398,3.6692265421152115,-0.002260595909319818,0.01708984375,1.0005738735198975,2558.5317263924057,5.0,,
3072,0.0,500.0,1.0,-0.010999079677276313,0.002955753509013448,3.6492760628461838,0.003139343112707138,0.05615234375,1.1902689933776855,2580.9291992748904,6.0,,
3584,0.0,500.0,1.0,-0.01590830518398434,0.0030667998289573006,3.616815149784088,0.009436914348043501,0.10693359375,1.3482449054718018,2658.270752928099,7.0,,
4096,2.5,500.0,1.0,-0.010552330990321934,0.011738727858755738,3.632479652762413,0.0032392714638262987,0.03271484375,1.5170047283172607,2700.057503804548,8.0,,
4608,2.0,500.0,1.0,-0.007858471246436238,0.012524350167950615,3.6237669587135315,-0.0010382280452176929,0.0263671875,1.716411828994751,2684.670381640729,9.0,,
5120,0.0,500.0,1.0,-0.011011261492967606,0.002538195032684598,3.6236811727285385,0.007743935100734234,0.06591796875,1.8882780075073242,2711.465144244731,10.0,,
5632,1.5,500.0,1.0,-0.010426179505884647,0.011702323681674898,3.631625011563301,-0.0019427493680268526,0.0556640625,2.0621368885040283,2731.1474962681646,11.0,,
6144,0.0,500.0,1.0,-0.014013617532327771,0.006710392248351127,3.6462874859571457,0.0035565465223044157,0.05078125,2.2383220195770264,2744.913353066609,12.0,,
6656,1.0,500.0,1.0,-0.013572273717727512,0.002224317388026975,3.6496811658143997,0.0015417906688526273,0.0673828125,2.4104628562927246,2761.295401264503,13.0,,
7168,0.0,500.0,1.0,-0.007121206261217594,0.0013424691496766172,3.640202432870865,0.000981876626610756,0.02685546875,2.5718610286712646,2787.086829377908,14.0,,
7680,0.0,500.0,1.0,-0.009010566514916718,0.006547848854097538,3.6331728249788284,0.003169555915519595,0.03955078125,2.735074758529663,2807.9671226715054,15.0,,
8192,2.0,500.0,1.0,-0.014115909754764289,0.007163197282352485,3.6186187863349915,0.0025840551825240254,0.0380859375,2.8946409225463867,2830.057412714797,16.0,,
8704,0.0,500.0,1.0,-0.008766781014855951,0.0021123077312950045,3.601607158780098,0.0038680252619087696,0.0361328125,3.041008949279785,2862.2079530747205,17.0,,
