step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/message_grounding,loss/message_grounding_acc,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update,eval/ep_return_mean,eval/ep_length_mean
512,0.0,500.0,1.0,-0.0053555924678221345,0.1442193165421486,1.6045833379030228,0.0,0.0,-0.000572648539673537,0.05908203125,0.4424560070037842,1157.1771925239586,1.0,,
1024,1.0,500.0,1.0,-0.007326314342208207,0.07205178076401353,1.599668562412262,0.0,0.0,0.009265575790777802,0.04296875,0.7803099155426025,1312.2991001440025,2.0,,
1536,0.0,500.0,1.0,-0.00891880941344425,0.0714440664742142,1.6061995476484299,0.0,0.0,0.0048204942722804844,0.021484375,1.1216418743133545,1369.4210560213855,3.0,,
2048,1.0,500.0,1.0,-0.0039762965170666575,0.026845367974601686,1.6042074039578438,0.0,0.0,0.0037887683138251305,0.01123046875,1.4439609050750732,1418.320948165506,4.0,,
2560,1.5,500.0,1.0,-0.008351654978469014,0.02277537842746824,1.5947766304016113,0.0,0.0,0.006278663291595876,0.02978515625,1.8629670143127441,1374.1520812403617,5.0,,
3072,2.0,500.0,1.0,-0.005846806103363633,0.039346856414340436,1.5712513700127602,0.0,0.0,0.007797839934937656,0.11376953125,2.1886420249938965,1403.610076439324,6.0,,
3584,0.0,500.0,1.0,-0.002351449627894908,0.005947950558038428,1.5730031728744507,0.0,0.0,0.004709335975348949,0.00146484375,2.510427713394165,1427.6451701349076,7.0,,
4096,0.0,500.0,1.0,-0.006229383929166943,0.014856908994261175,1.5805663391947746,0.0,0.0,0.001546195475384593,0.03857421875,2.8556787967681885,1434.3349835546983,8.0,,
4608,0.0,500.0,1.0,-0.0011276708682999015,0.004302771812945139,1.5917013362050056,0.0,0.0,0.0006285556009970605,0.0009765625,3.1853387355804443,1446.627935838765,9.0,,
5120,0.0,500.0,1.0,-0.0058458843268454075,0.0027047871190006845,1.564115159213543,0.0,0.0,0.005236143944784999,0.01123046875,3.5138227939605713,1457.1025063643126,10.0,,
5632,0.0,500.0,1.0,-0.004025434143841267,0.0012638964763027616,1.5294971242547035,0.0,0.0,0.007892104214988649,0.15771484375,3.864572763442993,1457.3409131472492,11.0,,
6144,0.0,500.0,1.0,-0.003517322358675301,0.00266432134230854,1.5586502999067307,0.0,0.0,0.0035260452423244715,0.00732421875,4.215471029281616,1457.4883701779434,12.0,,
6656,0.0,500.0,1.0,-0.004970638197846711,0.0008466686740575824,1.5342815294861794,0.0,0.0,0.008121423190459609,0.06005859375,4.552995920181274,1461.8945671567824,13.0,,
7168,0.0,500.0,1.0,-0.002099750330671668,0.0008853658164298395,1.5275108888745308,0.0,0.0,0.0022440472384914756,0.00830078125,4.897120952606201,1463.717165528709,14.0,,
7680,0.0,500.0,1.0,-0.0028218235820531845,0.004236030734318774,1.5518032535910606,0.0,0.0,0.0021861575078219175,0.00244140625,5.2409279346466064,1465.3893539022415,15.0,,
8192,0.0,500.0,1.0,-0.010698616155423224,0.0035226211257395335,1.5182600021362305,0.0,0.0,0.003125219780486077,0.09228515625,5.577899932861328,1468.653095000523,16.0,,
8704,0.0,500.0,1.0,-0.00420601072255522,0.003824052771960851,1.5131464302539825,0.0,0.0,0.002735583344474435,0.0009765625,5.9034528732299805,1474.3913751678253,17.0,,
9216,2.5,500.0,1.0,-0.007709832803811878,0.017505857395008206,1.4802463799715042,0.0,0.0,0.0036636783042922616,0.0576171875,6.312352895736694,1459.9944192322332,18.0,,
9728,0.0,500.0,1.0,-0.004806723911315203,0.0022040898475097492,1.4705872908234596,0.0,0.0,0.004356689692940563,0.0380859375,6.721951961517334,1447.1986791473762,19.0,,
10240,0.0,500.0,1.0,-0.0012153306743130088,0.002316920828889124,1.4775363504886627,0.0,0.0,0.0006655945326201618,0.00048828125,7.085966110229492,1445.1099314767057,20.0,,
10752,0.0,500.0,1.0,-0.006452555186115205,0.0011087303537351545,1.4542230740189552,0.0,0.0,0.0030240593187045306,0.04296875,7.431880950927734,1446.7400744165325,21.0,,
11264,0.0,500.0,1.0,-0.012701240018941462,0.0007622024204465561,1.458839699625969,0.0,0.0,0.008503759745508432,0.17724609375,7.796310901641846,1444.785891956654,22.0,,
11776,0.0,500.0,1.0,-0.004210983403027058,0.0014988985276431777,1.443816751241684,0.0,0.0,0.005581912555499002,0.0322265625,8.142030954360962,1446.3221849694203,23.0,,
12288,0.0,500.0,1.0,-0.003134631086140871,0.006184768528328277,1.4195762947201729,0.0,0.0,0.001878923736512661,0.015625,8.479377746582031,1449.1629418152993,24.0,,
12800,1.0,500.0,1.0,-0.004764274111948907,0.0012197609794384334,1.3905911520123482,0.0,0.0,0.003326597303384915,0.0283203125,8.845282077789307,1447.099130070829,25.0,0.0,500.0
13312,0.0,500.0,1.0,-0.006330652046017349,0.00312745835253736,1.4979562759399414,0.0,0.0,0.004088338231667876,0.02978515625,17.176642894744873,775.0059241246003,26.0,,
13824,0.5,500.0,1.0,-0.00745757482945919,0.0011802892076957505,1.4703629240393639,0.0,0.0,0.005209299939451739,0.06640625,17.50514793395996,789.7105498423958,27.0,,
14336,0.0,500.0,1.0,-0.00779801543103531,0.0009141547288891161,1.4489705637097359,0.0,0.0,0.010459297976922244,0.0654296875,17.978555917739868,797.3944106297396,28.0,,
14848,0.0,500.0,1.0,-0.00023855653125792742,0.0006053751676518004,1.3662778437137604,0.0,0.0,0.0011201553570572287,0.01171875,18.31317710876465,810.7823078330728,29.0,,
15360,0.0,500.0,1.0,-0.006090891780331731,0.0008337150675288285,1.3440486565232277,0.0,0.0,-0.00014161432045511901,0.09716796875,18.646936893463135,823.727783697525,30.0,,
15872,0.0,500.0,1.0,-0.00945070490706712,0.000290031232907495,1.4019091352820396,0.0,0.0,0.006689763249596581,0.03759765625,18.973628759384155,836.5294905514517,31.0,,
16384,0.0,500.0,1.0,-0.003177549981046468,0.0004755662357638357,1.4104377254843712,0.0,0.0,0.002088742592604831,0.0078125,19.312581777572632,848.3588672243944,32.0,,
16896,0.0,500.0,1.0,-0.0034120315685868263,0.0006650309733231552,1.3728271499276161,0.0,0.0,-0.0011781826615333557,0.0009765625,19.69498109817505,857.8835346821224,33.0,,
17408,0.0,500.0,1.0,-0.011927205487154424,0.002545364321122179,1.4126346185803413,0.0,0.0,0.00437933235662058,0.107421875,20.16011691093445,863.4870559980853,34.0,,
17920,0.0,500.0,1.0,-0.007956694113090634,0.001494162675953703,1.442493386566639,0.0,0.0,0.009228724404238164,0.0732421875,20.60000991821289,869.9024937923239,35.0,,
18432,0.0,500.0,1.0,-0.004225048702210188,0.0008711696500540711,1.4786104187369347,0.0,0.0,0.0007614188361912966,0.0263671875,21.416805028915405,860.6325721840611,36.0,,
18944,0.0,500.0,1.0,-0.006832508486695588,0.0005048540569987381,1.420993149280548,0.0,0.0,0.0009505157941021025,0.04052734375,21.944792985916138,863.2571750463992,37.0,,
19456,0.0,500.0,1.0,-0.0020210895454511046,0.0003149027297695284,1.4027859941124916,0.0,0.0,0.001586853904882446,0.0,22.646692037582397,859.1100178212599,38.0,,
19968,0.0,500.0,1.0,-0.004758065100759268,0.0018006413374678232,1.4073402509093285,0.0,0.0,-0.0004010520351585001,0.0029296875,23.404197692871094,853.1802825303532,39.0,,
20480,0.5,500.0,1.0,-0.0037688513984903693,0.0015978402698237915,1.347240075469017,0.0,0.0,0.0011920039542019367,0.00732421875,24.16416573524475,847.5359846638034,40.0,,
20992,0.5,500.0,1.0,-0.004059353144839406,0.0008627108509244863,1.427551530301571,0.0,0.0,-0.004789912316482514,0.00732421875,24.575326919555664,854.1900609792395,41.0,,
21504,0.0,500.0,1.0,-0.002708671847358346,0.0005899231491639512,1.3853748887777328,0.0,0.0,0.0014793013106100261,0.0029296875,24.964035034179688,861.3992077225354,42.0,,
22016,0.0,500.0,1.0,-0.006359530263580382,0.0012981945783394622,1.2968686893582344,0.0,0.0,0.011030820285668597,0.08935546875,25.462507009506226,864.6438464123152,43.0,,
22528,0.0,500.0,1.0,-0.0024947462370619178,0.01985277474159375,1.2279775142669678,0.0,0.0,0.006975309690460563,0.0498046875,25.87529993057251,870.6372509863136,44.0,,
23040,3.5,500.0,1.0,-0.006515486224088818,0.001142432385677239,1.2262690290808678,0.0,0.0,0.003891222004313022,0.0146484375,26.28501296043396,876.5451261021411,45.0,,
23552,0.0,500.0,1.0,-0.001351323677226901,0.0005766846115875524,1.2537925019860268,0.0,0.0,0.002703384729102254,0.021484375,26.670367002487183,883.0774618813316,46.0,,
24064,0.0,500.0,1.0,-0.005694790510460734,0.0005526878467208007,1.3303965702652931,0.0,0.0,0.0017400952929165214,0.03564453125,27.107014894485474,887.7406860795827,47.0,,
24576,0.0,500.0,1.0,-0.008126659784466028,0.0003681121233967133,1.3803544864058495,0.0,0.0,-0.0014101553533691913,0.07763671875,27.548346042633057,892.1043739601232,48.0,,
25088,0.0,500.0,1.0,-0.0034467719960957766,0.0005879163973077084,1.3890023604035378,0.0,0.0,0.004158115712925792,0.00537109375,27.959661960601807,897.2926795521245,49.0,,
25600,0.0,500.0,1.0,-0.004581763758324087,0.000880298473930452,1.3299018517136574,0.0,0.0,0.0024187170492950827,0.02978515625,28.343873977661133,903.1934032791819,50.0,4.166666666666667,500.0
26112,0.0,500.0,1.0,-0.004430417437106371,0.0004617564236468752,1.3829327747225761,0.0,0.0,0.007208139664726332,0.01318359375,39.19336795806885,666.2351658049905,51.0,,
26624,0.0,500.0,1.0,-0.003227128414437175,0.0005800322969662375,1.4645337760448456,0.0,0.0,0.005502504529431462,0.02978515625,39.55099582672119,673.1562491281816,52.0,,
27136,0.0,500.0,1.0,-0.005075414112070575,0.0003386966500329436,1.2836175635457039,0.0,0.0,0.002396379946731031,0.015625,39.89493703842163,680.1865603614344,53.0,,
27648,11.5,500.0,1.0,-0.001348936348222196,0.3590144906193018,1.0359133556485176,0.0,0.0,0.0016561531811021268,0.005859375,40.22144293785095,687.3945333766598,54.0,,
28160,0.0,500.0,1.0,-0.005155615042895079,0.0011434269254095852,1.028382495045662,0.0,0.0,-0.0008506831945851445,0.07080078125,40.53813982009888,694.6544692225425,55.0,,
28672,0.0,500.0,1.0,-0.0029950457392260432,0.0007254160791489994,1.025137983262539,0.0,0.0,0.0012199294287711382,0.03955078125,40.85989689826965,701.7149375434232,56.0,,
29184,0.0,500.0,1.0,-0.002196443499997258,0.00030255010824475903,1.1630920767784119,0.0,0.0,0.007123083050828427,0.08056640625,41.17929482460022,708.7056765859352,57.0,,
29696,0.0,500.0,1.0,-0.005976927175652236,0.0006952837666176492,1.1473943889141083,0.0,0.0,0.003141368622891605,0.01953125,41.4964919090271,715.6267586451077,58.0,,
30208,0.0,500.0,1.0,-0.0052606017561629415,0.0008822403260637657,1.2958112582564354,0.0,0.0,0.006075429322663695,0.056640625,41.82108998298645,722.3149853886913,59.0,,
30720,0.0,500.0,1.0,-0.005092657287605107,0.0004471032152650878,1.4578047767281532,0.0,0.0,0.0017212190723512322,0.00537109375,42.153176069259644,728.7707087486267,60.0,,
31232,1.5,500.0,1.0,0.0003600016934797168,0.012191837013233453,1.3680404350161552,0.0,0.0,0.001781139348167926,0.001953125,42.48317790031433,735.1615755602153,61.0,,
31744,0.0,500.0,1.0,-0.008057608618400991,0.0015428686274390202,1.4092629626393318,0.0,0.0,0.006086378794861957,0.02490234375,42.81703996658325,741.3870745099322,62.0,,
32256,0.0,500.0,1.0,-0.0036761938827112317,0.0005790483901364496,1.40204057097435,0.0,0.0,0.00234828086104244,0.0078125,43.14097785949707,747.6881980990877,63.0,,
32768,0.0,500.0,1.0,-0.005960913491435349,0.0011439073277870193,1.3641289547085762,0.0,0.0,0.011243143497267738,0.05517578125,43.46332097053528,753.9230612914769,64.0,,
33280,0.0,500.0,1.0,-0.0077623442048206925,0.04997035698033869,1.4405857026576996,0.0,0.0,-0.0009257717756554484,0.0615234375,43.79302382469177,759.9383895760076,65.0,,
33792,4.0,500.0,1.0,-0.0029463921673595905,0.0011327889042149764,1.3779174983501434,0.0,0.0,0.0013339974684640765,0.02001953125,44.11411786079407,766.01327735111,66.0,,
34304,0.0,500.0,1.0,-0.011321738362312317,0.001627767884201603,1.3232057392597198,0.0,0.0,0.003481045219814405,0.09619140625,44.574524879455566,769.5875635863646,67.0,,
34816,0.5,500.0,1.0,-0.008656125806737691,0.0007230256833281601,1.4383945614099503,0.0,0.0,0.008219732699217275,0.0625,44.91246294975281,775.1968543553594,68.0,,
35328,0.0,500.0,1.0,-0.005627747508697212,0.000220623283439636,1.3588488772511482,0.0,0.0,0.0015068682259880006,0.00927734375,45.23826193809509,780.9318591493085,69.0,,
35840,0.0,500.0,1.0,-0.0010793639812618494,0.00039604801258974476,1.3583285585045815,0.0,0.0,0.0018113935366272926,0.0,45.5671329498291,786.5318197539663,70.0,,
36352,0.0,500.0,1.0,-0.0041401865892112255,0.00039170748550532153,1.4158181548118591,0.0,0.0,0.0015647500986233354,0.01318359375,45.933337926864624,791.4077583013867,71.0,,
36864,0.0,500.0,1.0,-0.0015905710170045495,0.00037718977273470955,1.3408810496330261,0.0,0.0,0.00021641483181156218,0.00048828125,46.25761389732361,796.9282652975944,72.0,,
37376,0.0,500.0,1.0,-0.008007794618606567,0.00018144913974538213,1.3273391649127007,0.0,0.0,0.00427115336060524,0.07958984375,46.58091902732849,802.3886342403835,73.0,,
